SYMBOL_UPPER	SYMBOL	ENTREZID	ARRAY_ID	ID_REF	median_expression
LGI4	LGI4	163175	6980121	ILMN_1716461	-1.5853
LGMN	LGMN	5641	4560129	ILMN_1698019	112.0986
LGR4	LGR4	55366	4560609	ILMN_1710408	-13.19221
LGR5	LGR5	8549	7150403	ILMN_1702310	7.720242
LGR6	LGR6	59352	3610154	ILMN_1713550	38.8974
LGSN	LGSN	51557	6510403	ILMN_2143427	-2.705237
LHB	LHB	3972	3710161	ILMN_1765187	3.590147
LHCGR	LHCGR	3973	1470168	ILMN_1788098	-6.979658
LHFPL1	LHFPL1	340596	6840735	ILMN_1725031	17.6628
LHFPL2	LHFPL2	10184	360132	ILMN_1747744	132.8175
LHFPL3	LHFPL3	375612	5260750	ILMN_1663718	0.646893
LHFPL3-AS1	LHFPL3-AS1	645591	670066	ILMN_1679208	-9.644886
LHFPL4	LHFPL4	375323	4120093	ILMN_1841495	1.316692
LHFPL5	LHFPL5	222662	1070187	ILMN_1788291	7.17935
LHFPL6	LHFPL6	10186	1010139	ILMN_1767448	118.7829
LHFPL7	LHFPL7	255349	6180750	ILMN_1676257	-16.17518
LHPP	LHPP	64077	2230091	ILMN_1752199	520.1418
LHX1	LHX1	3975	630452	ILMN_1683405	-3.254056
LHX2	LHX2	9355	5550142	ILMN_1807016	-11.47586
LHX3	LHX3	8022	6180161	ILMN_2284893	10.06828
LHX4	LHX4	89884	2710445	ILMN_1674366	6.945482
LHX5	LHX5	64211	160050	ILMN_1754815	6.408627
LHX6	LHX6	26468	7550193	ILMN_1715189	5.346824
LHX8	LHX8	431707	2900343	ILMN_1794818	-18.8094
LHX9	LHX9	56956	1030682	ILMN_1769385	0.5674087
LIAS	LIAS	11019	5910397	ILMN_1736077	208.5331
LIAT1	LIAT1	400566	4640161	ILMN_1707137	42.42377
LIF	LIF	3976	2650390	ILMN_1738725	12.39575
LIFR	LIFR	3977	430079	ILMN_1709094	-3.171971
LIG1	LIG1	3978	5050113	ILMN_1706779	171.7573
LIG3	LIG3	3980	3460431	ILMN_1660582	64.92031
LIG4	LIG4	3981	2070093	ILMN_1680714	32.4823
LILRA1	LILRA1	11024	3780093	ILMN_1734748	12.04258
LILRA2	LILRA2	11027	3370594	ILMN_1716983	2913.184
LILRA3	LILRA3	11026	6110037	ILMN_1661631	2467.744
LILRA4	LILRA4	23547	4760364	ILMN_1702385	30.77237
LILRA5	LILRA5	353514	2470162	ILMN_2266595	3528.562
LILRA6	LILRA6	79168	7000546	ILMN_3251658	849.2982
LILRB1	LILRB1	10859	6840435	ILMN_2316974	13175.92
LILRB2	LILRB2	10288	540671	ILMN_2312340	1520.916
LILRB3	LILRB3	11025	7380349	ILMN_2406132	30638.98
LILRB4	LILRB4	11006	1820114	ILMN_2355953	101.0434
LILRB5	LILRB5	10990	7050468	ILMN_1732919	26.93126
LILRP2	LILRP2	79166	1300438	ILMN_1680826	0.6926586
LIM2	LIM2	3982	1500427	ILMN_1668521	-12.49308
LIMA1	LIMA1	51474	4880537	ILMN_1704369	30.89821
LIMCH1	LIMCH1	22998	1770754	ILMN_2139761	-14.58024
LIMD1	LIMD1	8994	1030088	ILMN_1764747	-8.554801
LIMD1-AS1	LIMD1-AS1	644714	1770184	ILMN_1658748	21.50536
LIMD2	LIMD2	80774	3940494	ILMN_1673867	39.55722
LIME1	LIME1	54923	6420450	ILMN_2183687	2669.504
LIMK1	LIMK1	3984	1980400	ILMN_1797362	32.64922
LIMK2	LIMK2	3985	4120561	ILMN_1660624	113.1087
LIMS1	LIMS1	3987	990358	ILMN_1733176	1083.086
LIMS2	LIMS2	55679	4280010	ILMN_1760493	57.21274
LIMS3	LIMS3	96626	770348	ILMN_1800575	56.95753
LIMS3-LOC440895	LIMS3-LOC440895	100271835	770348	ILMN_1800575	56.95753
LIMS4	LIMS4	100288695	770348	ILMN_1800575	56.95753
LIN28A	LIN28A	79727	1340551	ILMN_1748903	-12.48085
LIN28B	LIN28B	389421	4220482	ILMN_1748697	-9.834084
LIN37	LIN37	55957	4390066	ILMN_1656886	51.63107
LIN52	LIN52	91750	10102	ILMN_1797055	114.4052
LIN54	LIN54	132660	3440301	ILMN_1724062	119.8456
LIN7A	LIN7A	8825	5890075	ILMN_1806293	60.83683
LIN7B	LIN7B	64130	2360689	ILMN_1663444	2.277394
LIN7C	LIN7C	55327	6520010	ILMN_2184708	7.159235
LIN9	LIN9	286826	6420703	ILMN_2137084	13.85007
LINC-PINT	LINC-PINT	378805	6620576	ILMN_1660357	174.4314
LINC00028	LINC00028	140875	460279	ILMN_3248428	-6.802464
LINC00029	LINC00029	100144596	2900369	ILMN_1680665	7.008817
LINC00032	LINC00032	158035	4280521	ILMN_1654895	-4.889909
LINC00051	LINC00051	619434	4180025	ILMN_3249356	-2.343554
LINC00052	LINC00052	145978	4200138	ILMN_3307002	14.25122
LINC00092	LINC00092	100188953	2360468	ILMN_3249172	80.30298
LINC00111	LINC00111	54090	2570484	ILMN_3243673	3.143894
LINC00112	LINC00112	54089	4560259	ILMN_1860116	-7.674574
LINC00115	LINC00115	79854	2760142	ILMN_3240082	33.74717
LINC00158	LINC00158	54072	610537	ILMN_1668442	6.523709
LINC00160	LINC00160	54064	2470273	ILMN_1818248	-5.784986
LINC00161	LINC00161	118421	3610110	ILMN_3230631	9.817934
LINC00173	LINC00173	100287569	1710477	ILMN_1732143	102.3592
LINC00174	LINC00174	285908	1660762	ILMN_1733103	43.19971
LINC00189	LINC00189	193629	6770347	ILMN_1688812	2.406514
LINC00200	LINC00200	399706	2810619	ILMN_3243274	52.63118
LINC00205	LINC00205	642852	3060044	ILMN_1688246	38.37775
LINC00207	LINC00207	388910	1660164	ILMN_1697373	-17.96951
LINC00221	LINC00221	338005	3830168	ILMN_3287464	5.914165
LINC00235	LINC00235	64493	4290286	ILMN_3238170	-5.523216
LINC00239	LINC00239	145200	2850176	ILMN_1658628	32.61032
LINC00240	LINC00240	100133205	2630524	ILMN_3248104	0.1499077
LINC00242	LINC00242	401288	6860326	ILMN_1717295	7.064189
LINC00244	LINC00244	64433	5820603	ILMN_3238082	3.556616
LINC00261	LINC00261	140828	2260114	ILMN_3273154	-1.629214
LINC00265	LINC00265	349114	5570465	ILMN_3183620	966.4506
LINC00272	LINC00272	388719	2060647	ILMN_1755835	9.3164
LINC00273	LINC00273	649159	6980070	ILMN_3298348	19.45417
LINC00290	LINC00290	728081	3360528	ILMN_1864813	19.51465
LINC00293	LINC00293	497634	610196	ILMN_3311150	3.802344
LINC00294	LINC00294	283267	6760386	ILMN_3244521	154.8878
LINC00298	LINC00298	339788	3830561	ILMN_3238102	8.237671
LINC00301	LINC00301	283197	6250138	ILMN_1716298	12.96842
LINC00303	LINC00303	284573	6400168	ILMN_1809448	4.598894
LINC00304	LINC00304	283860	6040113	ILMN_3246915	4.212138
LINC00305	LINC00305	221241	6620328	ILMN_1771012	3.002863
LINC00308	LINC00308	54143	3310600	ILMN_1716149	-4.451532
LINC00311	LINC00311	197196	2650142	ILMN_3306972	3.796077
LINC00312	LINC00312	29931	6130148	ILMN_2052135	6.212544
LINC00313	LINC00313	114038	430059	ILMN_1694182	8.779838
LINC00314	LINC00314	246705	5960403	ILMN_3287153	-1.972692
LINC00319	LINC00319	284836	2710180	ILMN_1724608	1.240618
LINC00320	LINC00320	387486	2650520	ILMN_3235163	-7.7545
LINC00323	LINC00323	284835	5340762	ILMN_1839647	27.13055
LINC00324	LINC00324	284029	5810167	ILMN_1681252	416.6006
LINC00326	LINC00326	285735	3310482	ILMN_2176625	-0.7716124
LINC00330	LINC00330	144817	430653	ILMN_1754032	-4.900587
LINC00336	LINC00336	401253	6220241	ILMN_1717726	5.617513
LINC00339	LINC00339	29092	6960300	ILMN_1901198	271.1966
LINC00347	LINC00347	338864	2570521	ILMN_1841019	15.82402
LINC00402	LINC00402	100507612	110332	ILMN_1911677	81.51369
LINC00410	LINC00410	144776	7650039	ILMN_1653833	-2.47705
LINC00426	LINC00426	100188949	1010707	ILMN_3249175	60.01207
LINC00427	LINC00427	100507040	6370239	ILMN_1897142	5.453219
LINC00442	LINC00442	348021	6760092	ILMN_1757535	8.584919
LINC00452	LINC00452	643365	7610553	ILMN_3236599	161.1038
LINC00467	LINC00467	84791	6020315	ILMN_2047354	75.85622
LINC00469	LINC00469	283982	1580241	ILMN_3307509	-1.866247
LINC00470	LINC00470	56651	6620114	ILMN_3250066	4.709311
LINC00471	LINC00471	151477	2900475	ILMN_1760352	6.280916
LINC00472	LINC00472	79940	20121	ILMN_1666617	3.209011
LINC00473	LINC00473	90632	5670703	ILMN_3262909	21.05564
LINC00477	LINC00477	144360	1780735	ILMN_1789323	5.050481
LINC00479	LINC00479	150135	5080343	ILMN_2174711	-13.44394
LINC00482	LINC00482	284185	4900411	ILMN_1656069	6.64488
LINC00485	LINC00485	283432	5810128	ILMN_1737230	-5.61267
LINC00487	LINC00487	400941	5570056	ILMN_1676077	1.137411
LINC00494	LINC00494	284749	1190543	ILMN_3296219	-7.483202
LINC00515	LINC00515	282566	4640711	ILMN_3246107	4.900198
LINC00518	LINC00518	221718	3780373	ILMN_1665824	12.58252
LINC00523	LINC00523	283601	7610463	ILMN_1670143	-2.823391
LINC00525	LINC00525	84847	5900082	ILMN_1780968	0.7558022
LINC00526	LINC00526	147525	4180168	ILMN_3261278	1.91683
LINC00543	LINC00543	100132234	6860672	ILMN_1849318	5.912464
LINC00544	LINC00544	440131	6130706	ILMN_1810330	19.35498
LINC00552	LINC00552	100130386	2470725	ILMN_1801536	-1.179301
LINC00574	LINC00574	80069	1470373	ILMN_1812105	3812.183
LINC00575	LINC00575	439934	3170709	ILMN_1755519	2.338735
LINC00588	LINC00588	26138	1300703	ILMN_1721133	0.3613833
LINC00597	LINC00597	81698	2260064	ILMN_1691501	6.723712
LINC00598	LINC00598	646982	2470110	ILMN_1701943	2.641968
LINC00602	LINC00602	441177	730546	ILMN_1742967	-11.08777
LINC00607	LINC00607	646324	20014	ILMN_1787371	-0.7592841
LINC00608	LINC00608	151300	1740327	ILMN_3289895	17.38376
LINC00612	LINC00612	253128	2680025	ILMN_3256573	-4.474744
LINC00615	LINC00615	439916	4220014	ILMN_1757142	12.70705
LINC00616	LINC00616	641365	4210402	ILMN_1765124	24.40447
LINC00619	LINC00619	414260	1050291	ILMN_1663649	5.30827
LINC00622	LINC00622	644242	4040379	ILMN_1660839	-2.706271
LINC00623	LINC00623	728855	4040653	ILMN_3234142	894.8734
LINC00626	LINC00626	79100	3460136	ILMN_3247306	3.337346
LINC00628	LINC00628	127841	3780433	ILMN_1886412	8.888197
LINC00632	LINC00632	286411	240170	ILMN_1699113	4.470189
LINC00635	LINC00635	151658	1570180	ILMN_3230885	-0.8594277
LINC00636	LINC00636	285205	5670433	ILMN_3244060	37.6484
LINC00638	LINC00638	196872	1300253	ILMN_3245410	22.80652
LINC00640	LINC00640	283553	3870739	ILMN_1715209	1.593792
LINC00643	LINC00643	646113	6840445	ILMN_1656251	4.647849
LINC00652	LINC00652	29075	160079	ILMN_2147251	2078.545
LINC00656	LINC00656	200261	610017	ILMN_1673158	12.68485
LINC00661	LINC00661	126536	4760575	ILMN_2228132	-16.20812
LINC00663	LINC00663	284440	6510021	ILMN_3306677	2.352553
LINC00667	LINC00667	339290	460452	ILMN_3262849	1436.909
LINC00668	LINC00668	400643	2750743	ILMN_1655789	2.690453
LINC00670	LINC00670	284034	510364	ILMN_1676435	4.711854
LINC00671	LINC00671	388387	1070112	ILMN_1719209	-2.590387
LINC00689	LINC00689	154822	7380541	ILMN_3237689	-3.668074
LINC00693	LINC00693	645206	6180327	ILMN_1666087	-1.193435
LINC00696	LINC00696	100128378	6560113	ILMN_3240168	4.197859
LINC00705	LINC00705	338588	6270561	ILMN_1674648	15.09224
LINC00710	LINC00710	254312	1070086	ILMN_1658937	-1.801059
LINC00839	LINC00839	84856	4180669	ILMN_1759186	-15.32529
LINC00851	LINC00851	440757	7040373	ILMN_1678234	-13.23452
LINC00852	LINC00852	84657	5890221	ILMN_1723254	15.00736
LINC00857	LINC00857	439990	1940296	ILMN_1674983	1741.025
LINC00863	LINC00863	439994	6130678	ILMN_1697006	155.0469
LINC00865	LINC00865	643529	1410241	ILMN_1716266	-2.524938
LINC00879	LINC00879	255025	6250086	ILMN_1778787	5.447908
LINC00885	LINC00885	401109	6760484	ILMN_1665260	-8.130109
LINC00887	LINC00887	100131551	360451	ILMN_3239475	-3.082652
LINC00891	LINC00891	441501	4490377	ILMN_3262976	-1.182153
LINC00892	LINC00892	100128420	4670615	ILMN_1653573	10.00956
LINC00895	LINC00895	150185	240324	ILMN_3245928	-2.026436
LINC00896	LINC00896	150197	4900019	ILMN_3266833	-1.977698
LINC00898	LINC00898	400932	160717	ILMN_1772848	-2.197022
LINC00905	LINC00905	148231	2120471	ILMN_1661004	-18.82558
LINC00908	LINC00908	284276	3060348	ILMN_3216744	25.33451
LINC00910	LINC00910	100130581	3830280	ILMN_3230325	1.004971
LINC00917	LINC00917	732275	3800605	ILMN_1656257	-1.169424
LINC00919	LINC00919	100505619	2810189	ILMN_1914405	-2.526863
LINC00921	LINC00921	283876	6330315	ILMN_1790412	302.1489
LINC00922	LINC00922	283867	7570451	ILMN_1720902	2.266707
LINC00923	LINC00923	91948	2490768	ILMN_1815218	0.1788902
LINC00924	LINC00924	145820	5080202	ILMN_1701924	6.07383
LINC00926	LINC00926	283663	7570184	ILMN_3236036	131.6869
LINC00930	LINC00930	100144604	5420615	ILMN_3246405	7.882378
LINC00933	LINC00933	100506874	5820605	ILMN_3238462	2.140877
LINC00934	LINC00934	144742	3060731	ILMN_3237296	-8.354274
LINC00937	LINC00937	389634	1410154	ILMN_3206884	13.34764
LINC00938	LINC00938	400027	6650164	ILMN_1780773	331.3362
LINC00943	LINC00943	100507206	830239	ILMN_1674190	-0.6867424
LINC00944	LINC00944	387895	2680243	ILMN_1683426	-1.366573
LINC00951	LINC00951	401260	6560022	ILMN_1702812	-3.40115
LINC00954	LINC00954	400946	7570474	ILMN_1775664	50.52817
LINC00955	LINC00955	285492	5420647	ILMN_1778408	5.177317
LINC00957	LINC00957	255031	1090377	ILMN_3269655	6035.641
LINC00960	LINC00960	401074	5130592	ILMN_3230617	11.73715
LINC00965	LINC00965	349196	840064	ILMN_1744302	119.0804
LINC00967	LINC00967	100505659	2710438	ILMN_3229203	20.02139
LINC00968	LINC00968	100507632	5130296	ILMN_1887987	11.65875
LINC00971	LINC00971	440970	780059	ILMN_1698043	0.01090585
LINC00977	LINC00977	728724	5260435	ILMN_1839962	12.30178
LINC00989	LINC00989	100506035	6840066	ILMN_1680388	76.44748
LINC00997	LINC00997	401321	3940465	ILMN_1674021	29.97967
LINC00999	LINC00999	399744	6290672	ILMN_1776483	304.6024
LINC01000	LINC01000	402483	2850437	ILMN_1778111	319.3316
LINC01001	LINC01001	100133161	4540577	ILMN_3224856	1125.066
LINC01002	LINC01002	399844	4540577	ILMN_3224856	1125.066
LINC01003	LINC01003	100128822	1030072	ILMN_1692481	12.66748
LINC01011	LINC01011	401232	1500056	ILMN_2138622	63.58364
LINC01018	LINC01018	255167	4670563	ILMN_3206804	7393.276
LINC01019	LINC01019	285577	6370670	ILMN_1783547	11.17453
LINC01061	LINC01061	401149	4540577	ILMN_3224856	1125.066
LINC01085	LINC01085	152742	7160427	ILMN_1843138	-3.253016
LINC01089	LINC01089	338799	2970338	ILMN_1788887	42.58869
LINC01091	LINC01091	285419	2570356	ILMN_1777359	-0.1251693
LINC01094	LINC01094	100505702	1230148	ILMN_1711223	18.31009
LINC01096	LINC01096	285548	7570601	ILMN_1849228	3.704214
LINC01098	LINC01098	285501	4390437	ILMN_3245954	24.12597
LINC01101	LINC01101	84931	4590465	ILMN_3307201	1.223716
LINC01102	LINC01102	150568	4220497	ILMN_3235567	30.67245
LINC01106	LINC01106	151009	1980725	ILMN_3242896	9.273728
LINC01107	LINC01107	151171	2650037	ILMN_1834323	8.500256
LINC01114	LINC01114	284998	6110709	ILMN_1680902	6.203707
LINC01116	LINC01116	375295	6940059	ILMN_1674782	7.860954
LINC01118	LINC01118	388948	6760735	ILMN_1784824	-5.263938
LINC01119	LINC01119	100134259	6980411	ILMN_3246722	-1.064877
LINC01121	LINC01121	400952	5130598	ILMN_1787555	1.110961
LINC01122	LINC01122	400955	510600	ILMN_1754042	17.59662
LINC01124	LINC01124	440925	1660133	ILMN_1663081	-10.01558
LINC01126	LINC01126	100129726	1450564	ILMN_1732841	0.01585048
LINC01128	LINC01128	643837	6660551	ILMN_1862963	15.68208
LINC01132	LINC01132	100506810	70288	ILMN_1902123	16.27204
LINC01134	LINC01134	100133612	60343	ILMN_3247080	1.47883
LINC01138	LINC01138	388685	4230672	ILMN_1810953	183.1121
LINC01139	LINC01139	339535	4730451	ILMN_3240843	-1.831798
LINC01140	LINC01140	339524	10615	ILMN_1699320	7.886426
LINC01142	LINC01142	284688	1240465	ILMN_3292042	14.60374
LINC01144	LINC01144	400752	1340279	ILMN_1690382	-0.04805905
LINC01148	LINC01148	283585	1070110	ILMN_1797568	3.842216
LINC01160	LINC01160	100129269	7570546	ILMN_3180420	1096.005
LINC01164	LINC01164	399827	780739	ILMN_1791596	8.31423
LINC01191	LINC01191	440900	6280129	ILMN_1770994	42.77362
LINC01192	LINC01192	647107	1450019	ILMN_1803241	1.856657
LINC01193	LINC01193	348120	460088	ILMN_3243578	45.7033
LINC01205	LINC01205	401082	130162	ILMN_3260180	1991.525
LINC01226	LINC01226	284551	6350379	ILMN_1754517	-13.12144
LINC01235	LINC01235	401492	1500672	ILMN_1694458	31.55497
LINC01239	LINC01239	441389	7570056	ILMN_1806862	5.313796
LINC01252	LINC01252	338817	7570646	ILMN_1825186	34.41655
LINC01257	LINC01257	116437	580605	ILMN_3248613	4.048117
LINC01270	LINC01270	284751	540753	ILMN_1752144	-0.2120418
LINC01278	LINC01278	92249	50364	ILMN_3246900	196.0003
LINC01300	LINC01300	731779	6960441	ILMN_3235143	52.71425
LINC01346	LINC01346	728716	6290133	ILMN_3228056	0.7065147
LINC01347	LINC01347	731275	6290672	ILMN_1776483	304.6024
LINC01348	LINC01348	731656	2190500	ILMN_3301155	-7.175395
LINC01364	LINC01364	100505768	130296	ILMN_1906957	20.348
LINC01366	LINC01366	257358	3190324	ILMN_1730828	-2.612052
LINC01387	LINC01387	100130480	1940564	ILMN_3273238	4.149958
LINC01405	LINC01405	100131138	2470347	ILMN_1719782	9.644319
LINC01433	LINC01433	728228	1010128	ILMN_1872318	-8.767244
LINC01446	LINC01446	401337	4730468	ILMN_2179967	6.736054
LINC01465	LINC01465	283416	3170608	ILMN_1773927	-15.47596
LINC01501	LINC01501	340515	160167	ILMN_1668427	3.388066
LINC01512	LINC01512	100132354	4920220	ILMN_3235046	42.17857
LINC01531	LINC01531	100128682	4900494	ILMN_3257342	7.302495
LINC01538	LINC01538	400654	1990093	ILMN_1867214	13.56958
LINC01546	LINC01546	100129464	3830711	ILMN_1880341	2.532926
LINC01547	LINC01547	84536	7380167	ILMN_1772575	12.84111
LINC01548	LINC01548	728409	1110341	ILMN_3249045	5.669367
LINC01549	LINC01549	100505929	1820132	ILMN_1675632	36.27883
LINC01550	LINC01550	388011	2710095	ILMN_3247639	23.03597
LINC01551	LINC01551	387978	5340470	ILMN_1807728	-1.850334
LINC01553	LINC01553	283025	5090201	ILMN_3235877	-10.23434
LINC01554	LINC01554	202299	5900403	ILMN_3253599	27.59004
LINC01555	LINC01555	439927	6860458	ILMN_1704674	2.527791
LINC01558	LINC01558	26238	3440059	ILMN_3244043	9.72949
LINC01559	LINC01559	283422	4120240	ILMN_1755414	3.351884
LINC01565	LINC01565	23434	4250390	ILMN_1682787	7.318414
LINC01566	LINC01566	283914	1070273	ILMN_1768901	4.368931
LINC01587	LINC01587	10141	1770491	ILMN_1700034	-5.688779
LINC01588	LINC01588	283551	2650603	ILMN_1654386	6.391017
LINC01591	LINC01591	286094	5090349	ILMN_1728125	-4.958655
LINC01597	LINC01597	400841	5290088	ILMN_1797431	5.829103
LINC01599	LINC01599	196913	7100767	ILMN_1682255	-7.475314
LINC01618	LINC01618	152578	7040390	ILMN_1676550	51.98187
LINC01622	LINC01622	285768	540086	ILMN_1708492	-4.602274
LINC01623	LINC01623	401242	4390017	ILMN_1683054	8.667009
LINC01625	LINC01625	645434	3450731	ILMN_1666891	19.67307
LINC01630	LINC01630	100287225	2940093	ILMN_3227440	5.753436
LINC01634	LINC01634	100192420	430681	ILMN_3244650	21.81086
LINC01667	LINC01667	441058	1190544	ILMN_1747568	12.28895
LINC01686	LINC01686	284648	1990706	ILMN_3286751	57.35506
LINC01704	LINC01704	646268	6520358	ILMN_1696939	-7.398778
LINC01720	LINC01720	440704	830390	ILMN_1673421	1773.563
LINC01761	LINC01761	440594	3400192	ILMN_1657958	-1.966602
LINC01816	LINC01816	100133985	6020059	ILMN_1916599	9.283282
LINC01829	LINC01829	644838	4040600	ILMN_1775053	5.097866
LINC01838	LINC01838	100652911	1500367	ILMN_1827050	9.302893
LINC01848	LINC01848	100289673	2900431	ILMN_1854544	10.686
LINC01869	LINC01869	284365	990259	ILMN_1798964	1.468917
LINC01881	LINC01881	728323	7400593	ILMN_3240267	57.66317
LINC01913	LINC01913	388942	940609	ILMN_1914156	15.09478
LINC01915	LINC01915	729950	3360356	ILMN_1909610	21.41703
LINC01940	LINC01940	401039	2640546	ILMN_1746292	3.474754
LINC01960	LINC01960	100128905	7320475	ILMN_3266851	8.629589
LINC01973	LINC01973	400624	2600427	ILMN_1754132	7.470083
LINC02035	LINC02035	100129550	7000328	ILMN_3236239	308.9557
LINC02052	LINC02052	253573	150138	ILMN_1748277	8.236534
LINC02120	LINC02120	340113	4280176	ILMN_1794866	17.41217
LINC02145	LINC02145	401172	3170576	ILMN_1664563	-1.315158
LINC02171	LINC02171	100133461	5690154	ILMN_1833563	-5.817419
LINC02203	LINC02203	727924	2970725	ILMN_1656554	15.72016
LINC02209	LINC02209	286135	2320437	ILMN_3241104	49.64428
LINC02210	LINC02210	147081	5670431	ILMN_3186390	478.8205
LINC02226	LINC02226	729506	650270	ILMN_3301300	-4.39106
LINC02245	LINC02245	400958	3830767	ILMN_1661416	24.34457
LINC02249	LINC02249	26082	6220162	ILMN_1669413	5.549151
LINC02275	LINC02275	100506085	7380300	ILMN_1712405	52.01209
LINC02291	LINC02291	100129345	6380435	ILMN_1657273	17.20399
LINC02346	LINC02346	100128714	5270192	ILMN_3183065	10.26048
LINC02347	LINC02347	100128554	6760075	ILMN_1788499	0.01322569
LINC02363	LINC02363	728175	5720711	ILMN_1738751	6.676128
LINC02372	LINC02372	440117	2570647	ILMN_1874577	20.13438
LINC02381	LINC02381	400043	360291	ILMN_1831106	0.7280433
LINC02396	LINC02396	283332	70020	ILMN_3199608	25.50609
LINC02398	LINC02398	100506393	160730	ILMN_1663797	-4.19754
LINC02418	LINC02418	100190940	3130427	ILMN_3247177	-8.851299
LINC02433	LINC02433	340017	1050441	ILMN_3255642	44.11258
LINC02453	LINC02453	643770	6480075	ILMN_1752978	0.1350224
LINC02523	LINC02523	643623	6860433	ILMN_1774673	4.302061
LINC02554	LINC02554	100507657	1570524	ILMN_1818536	1.358755
LINC02591	LINC02591	388692	290095	ILMN_3264112	7781.531
LINC02610	LINC02610	151174	1510487	ILMN_3200648	8.545938
LINC02649	LINC02649	399715	6770064	ILMN_1795467	36.79692
LINC02693	LINC02693	339263	3390653	ILMN_1757693	28.52987
LINC02694	LINC02694	400359	4210368	ILMN_1698363	-0.8585162
LINC02716	LINC02716	374387	2690056	ILMN_3188058	17.60301
LINC02731	LINC02731	100128239	60487	ILMN_1846430	7.353524
LINC02733	LINC02733	100507521	6980068	ILMN_1822220	31.06746
LINC02740	LINC02740	100507205	2120154	ILMN_1673273	-4.336881
LINC02774	LINC02774	339529	2900682	ILMN_1726649	-8.015825
LINC02783	LINC02783	400743	3290397	ILMN_3294196	29.41728
LINC02817	LINC02817	400804	3450048	ILMN_3247269	3.611899
LINC02843	LINC02843	286238	770577	ILMN_3249162	-5.101591
LINC02860	LINC02860	285941	2320538	ILMN_1730340	6.326129
LINC02870	LINC02870	170393	7210291	ILMN_2183519	-11.92463
LINC02872	LINC02872	401535	3180370	ILMN_1701645	3.32076
LINC02875	LINC02875	388407	2070360	ILMN_1783682	12.04365
LINC02876	LINC02876	100506650	2230347	ILMN_1689350	-5.088591
LINC02877	LINC02877	152118	4920341	ILMN_1695242	9.486628
LINC02878	LINC02878	286076	630528	ILMN_1664089	2.754717
LINC02880	LINC02880	285759	2060435	ILMN_1675437	4.840593
LINC02897	LINC02897	388759	4900273	ILMN_3265742	715.1044
LINC02898	LINC02898	400950	630563	ILMN_1680513	-1.224317
LINC02900	LINC02900	340073	4250187	ILMN_1915805	38.17233
LINC02901	LINC02901	100130967	6510543	ILMN_3262376	2.976296
LINC02902	LINC02902	401335	3190202	ILMN_3244903	12.91842
LINC02903	LINC02903	154907	4210446	ILMN_1726640	-12.71583
LINC02906	LINC02906	389676	1690220	ILMN_1745851	11.65652
LINC02908	LINC02908	401563	1740615	ILMN_1769538	-11.11498
LINC02909	LINC02909	196415	2760487	ILMN_3247187	30.75105
LINC02910	LINC02910	284756	1340176	ILMN_1691228	-4.137524
LINC02911	LINC02911	388276	5090433	ILMN_1670866	2.975723
LINC02913	LINC02913	414318	2140386	ILMN_3307818	17.67326
LINC02914	LINC02914	283598	6940044	ILMN_1728272	-8.817768
LINC02915	LINC02915	400360	7400603	ILMN_1812249	11.96009
LINC02961	LINC02961	100130249	6380520	ILMN_3265338	-8.420208
LINC02981	LINC02981	441204	6980136	ILMN_3248980	2.059813
LINC02985	LINC02985	100506691	2350719	ILMN_1849192	8.207548
LINC03006	LINC03006	441242	2230743	ILMN_1670442	-3.161954
LINC03009	LINC03009	100133091	6450360	ILMN_3239673	21.70388
LINC03019	LINC03019	340357	1430736	ILMN_3239103	36.66648
LINC03025	LINC03025	440896	2900114	ILMN_1663321	17.08932
LINC03033	LINC03033	400221	610209	ILMN_1728115	5.904037
LINC03034	LINC03034	283710	6110176	ILMN_1714604	14.04687
LINC03040	LINC03040	221416	4830746	ILMN_1810930	23.94969
LINC03042	LINC03042	389649	7320601	ILMN_1801725	7.317152
LINC03043	LINC03043	154872	5870167	ILMN_1779698	-3.696985
LINC03062	LINC03062	100129066	4540086	ILMN_3235051	2.059834
LINC03106	LINC03106	100506422	5910722	ILMN_1762506	14.86335
LINGO1	LINGO1	84894	1660121	ILMN_1756755	12.29005
LINGO2	LINGO2	158038	1110291	ILMN_1695978	-5.331596
LINGO3	LINGO3	645191	4590324	ILMN_3237058	2.219064
LINGO4	LINGO4	339398	1570747	ILMN_2056815	-6.961074
LINS1	LINS1	55180	1010315	ILMN_2338197	184.0823
LIPA	LIPA	3988	5360148	ILMN_1718063	892.7323
LIPC	LIPC	3990	2350044	ILMN_2218002	12.85399
LIPE	LIPE	3991	1170059	ILMN_1670693	24.04334
LIPF	LIPF	8513	5260672	ILMN_1781517	14.54049
LIPG	LIPG	9388	2600440	ILMN_1689037	0.05828359
LIPH	LIPH	200879	2630292	ILMN_1729433	-2.177326
LIPI	LIPI	149998	4010373	ILMN_1805609	-9.99311
LIPJ	LIPJ	142910	6060605	ILMN_1784302	9.124773
LIPK	LIPK	643414	3890026	ILMN_2176693	9.511025
LIPM	LIPM	340654	1410386	ILMN_1808443	5.000059
LIPN	LIPN	643418	1780192	ILMN_3243466	16.16057
LIPT1	LIPT1	51601	1780161	ILMN_2343105	76.73371
LIPT2	LIPT2	387787	1230066	ILMN_1717690	20.38047
LIPT2-AS1	LIPT2-AS1	100287896	3440450	ILMN_1722230	0.2368146
