ENTREZID	SYMBOL	GENENAME	pooled_logFC	pooled_adj.P.Val	Sri_Lanka_logFC	United_States_logFC	stability_tier	recommended_use	direction_set	candidate_group_id	representative_GO	representative_TERM
3575	IL7R	interleukin 7 receptor	-1.18680963729262	3.21798880451086e-12	-1.27842666960681	-1.10622924275438	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
23607	CD2AP	CD2 associated protein	-2.23427471773473	9.18912547443998e-12	-2.68072410302234	-1.6699792910206	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
115	ADCY9	adenylate cyclase 9	-1.30940680546198	1.55390526317674e-11	-1.30482719902813	-1.39187672734427	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
6714	SRC	SRC proto-oncogene, non-receptor tyrosine kinase	-1.15079916381387	1.75923504466806e-11	-1.46850446190228	-0.808191153485614	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
9308	CD83	CD83 molecule	-1.54640654766699	4.12538042289177e-11	-1.73841149050704	-1.29142445493225	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
944	TNFSF8	TNF superfamily member 8	-1.01647312498208	7.49071899765503e-11	-1.06604324035606	-1.0337875621649	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
4192	MDK	midkine	-1.70803775862762	2.26754862582541e-10	-1.91719368704275	-1.53618178122047	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
3627	CXCL10	C-X-C motif chemokine ligand 10	-3.28279610065272	1.01798712979406e-09	-4.24538072247956	-2.29557827558591	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
117289	TAGAP	T cell activation RhoGTPase activating protein	-1.02961991014923	1.1583783023593e-09	-1.19247559664067	-0.84426299894235	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
10000	AKT3	AKT serine/threonine kinase 3	-1.28620137603883	2.31013947779607e-09	-1.48250145471274	-1.10739201099089	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
5581	PRKCE	protein kinase C epsilon	-1.56575979100402	3.37240155233943e-09	-1.69953913831926	-1.43997603977203	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
4306	NR3C2	nuclear receptor subfamily 3 group C member 2	-1.63331519895615	1.0989735659235e-08	-1.57779404651779	-1.8458038348257	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
6373	CXCL11	C-X-C motif chemokine ligand 11	-2.16642558560721	1.20660727940812e-08	-3.04007498762362	-0.996421576558851	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
3667	IRS1	insulin receptor substrate 1	-1.98751281095014	2.24243602598955e-08	-2.03119358386791	-2.05255397669342	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
11059	WWP1	WW domain containing E3 ubiquitin protein ligase 1	-1.34157045131716	5.27381806036594e-08	-1.47563755288479	-1.26417949704315	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
3702	ITK	IL2 inducible T cell kinase	-1.04436188381862	7.66967933815018e-08	-0.940550056837654	-1.29259891113515	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
23308	ICOSLG	inducible T cell costimulator ligand	-0.935113238459983	8.04005676840551e-08	-0.920433495347851	-0.991767739595394	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
56477	CCL28	C-C motif chemokine ligand 28	-0.979653851418915	1.31330571921878e-07	-0.913452415545666	-1.15101878471832	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
5151	PDE8A	phosphodiesterase 8A	-1.14928870746949	1.51838571113953e-07	-1.40743004759153	-0.89205573874734	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
1390	CREM	cAMP responsive element modulator	-1.11441558284478	1.70566068610622e-07	-1.50602944063732	-0.584000673155553	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
285704	RGMB	repulsive guidance molecule BMP co-receptor b	-1.32493178369709	2.56224236194476e-07	-1.32665740575065	-1.36752154750401	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
10666	CD226	CD226 molecule	-1.28860179868636	2.86674922833996e-07	-1.18733775742349	-1.56536375923842	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
2064	ERBB2	erb-b2 receptor tyrosine kinase 2	-1.04358732197082	2.92029061837149e-07	-0.733937701879472	-1.57256804179461	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
1185	CLCN6	chloride voltage-gated channel 6	-0.820350083050878	2.93179521621629e-07	-0.92772671946579	-0.751590966656264	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
3557	IL1RN	interleukin 1 receptor antagonist	-1.04704749191055	3.73289194723583e-07	-1.60347344699309	-0.357895478635668	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
219790	RTKN2	rhotekin 2	-1.64657205797154	7.19312919313586e-07	-1.36035503518746	-2.18633256029937	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
57636	ARHGAP23	Rho GTPase activating protein 23	-1.49997394454083	7.5285585715448e-07	-1.80575449827342	-1.15952326205059	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
5159	PDGFRB	platelet derived growth factor receptor beta	-1.2013691366484	1.15626912465544e-06	-1.3866302751857	-1.07002986196534	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
128178	EDARADD	EDAR associated via death domain	-1.07172532950491	1.59263217209753e-06	-1.32940015294188	-0.782306752259737	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
116984	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	-1.2536452698354	1.78529207411055e-06	-1.58380387922548	-0.952797709135387	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
375704	ENHO	energy homeostasis associated	-1.71976298369808	1.94034197736343e-06	-1.47878487147709	-2.18412038519055	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
9706	ULK2	unc-51 like autophagy activating kinase 2	-1.12073060796902	2.4216741768444e-06	-1.1452072960391	-1.19802990976209	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
401124	DTHD1	death domain containing 1	-1.37224377028452	2.46816722276749e-06	-1.35485222276232	-1.49995392314376	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
10144	FAM13A	family with sequence similarity 13 member A	-1.01372879709223	3.50972819188617e-06	-1.1899840023422	-0.855008535422329	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
7410	VAV2	vav guanine nucleotide exchange factor 2	-0.909121559922626	3.53863734525826e-06	-0.92721441477257	-0.93667023239211	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
10142	AKAP9	A-kinase anchoring protein 9	-0.907360671892033	4.25734174523612e-06	-1.14603801970149	-0.701129324477946	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
9618	TRAF4	TNF receptor associated factor 4	-1.07303504019453	4.33763921150778e-06	-0.634589091119114	-1.81701025930902	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
2213	FCGR2B	Fc gamma receptor IIb	-0.833116991870001	4.85065902803761e-06	-0.987583631188526	-0.638655586378488	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
5142	PDE4B	phosphodiesterase 4B	-0.948572662259177	6.10325529484083e-06	-1.05606635424722	-0.867526527172204	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
356	FASLG	Fas ligand	-1.34438007722997	6.52338947939148e-06	-0.915934161143768	-2.16257742685463	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
2625	GATA3	GATA binding protein 3	-0.790109539037166	8.13884447375849e-06	-0.459440096955703	-1.32383337693448	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
9754	STARD8	StAR related lipid transfer domain containing 8	-0.909057975671726	1.00472719852981e-05	-1.3898231177539	-0.224489946439539	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
5567	PRKACB	protein kinase cAMP-activated catalytic subunit beta	-1.47088201813578	1.15245846017504e-05	-1.20953018199844	-1.91420757063582	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
30812	SOX8	SRY-box transcription factor 8	-1.48618700670869	1.33687207176924e-05	-1.62947605359447	-1.40670965667416	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
8911	CACNA1I	calcium voltage-gated channel subunit alpha1 I	-0.914829542752112	1.41729603894409e-05	-0.754918179853518	-1.2159209724124	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
5583	PRKCH	protein kinase C eta	-0.756850350608121	1.42926398919837e-05	-0.434842609776882	-1.31707335015643	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
5565	PRKAB2	protein kinase AMP-activated non-catalytic subunit beta 2	-1.01155891898444	1.63502345511005e-05	-1.17519070796	-0.835605560023256	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
1235	CCR6	C-C motif chemokine receptor 6	-0.72445610914673	1.96574443144293e-05	-0.64922987050769	-0.906675437697354	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
10010	TANK	TRAF family member associated NFKB activator	-0.928694759982496	2.78409072797379e-05	-1.452999459584	-0.25156562201978	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
952	CD38	CD38 molecule	-0.920362579479792	3.24624277140981e-05	-0.641224272966288	-1.46181953321784	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
9575	CLOCK	clock circadian regulator	-1.08562094939055	3.40354621144169e-05	-1.15052153583232	-1.02672575979817	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
1808	DPYSL2	dihydropyrimidinase like 2	-1.00087806931853	4.09829271688429e-05	-1.54182379739634	-0.329388579612865	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
55914	ERBIN	erbb2 interacting protein	-0.926558003300131	5.06705715748909e-05	-1.30018225334895	-0.481124244051392	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_30	GO:0007165	signal transduction
