ID_REF	ARRAY_ID	SYMBOL	ENTREZID	ENSEMBL	SYMBOL_UPPER
ILMN_2193892	2480497	SELE	6401	ENSG00000007908	SELE
ILMN_2193936	940538	HRG	3273	ENSG00000113905	HRG
ILMN_2193942	2690673	IFNA13	3447	ENSG00000233816	IFNA13
ILMN_2193980	2810367	ABCB6	10058	ENSG00000115657	ABCB6
ILMN_2194009	6110181	ABCC4	10257	ENSG00000125257	ABCC4
ILMN_2194106	3830193	TSPAN12	23554	ENSG00000106025	TSPAN12
ILMN_2194108	380546	RBMY1F	159163	ENSG00000169800	RBMY1F
ILMN_2194108	380546	RBMY1J	378951	ENSG00000226941	RBMY1J
ILMN_2194115	4590386	RBMY1A1	5940	ENSG00000234414	RBMY1A1
ILMN_2194115	4590386	RBMY2FP	159162	ENSG00000290336	RBMY2FP
ILMN_2194115	4590386	RBMY1F	159163	ENSG00000169800	RBMY1F
ILMN_2194115	4590386	RBMY1A3P	286557		RBMY1A3P
ILMN_2194115	4590386	RBMY1B	378948	ENSG00000242875	RBMY1B
ILMN_2194115	4590386	RBMY1D	378949	ENSG00000244395	RBMY1D
ILMN_2194115	4590386	RBMY1E	378950	ENSG00000242389	RBMY1E
ILMN_2194115	4590386	RBMY1J	378951	ENSG00000226941	RBMY1J
ILMN_2194148	4060593	OR2M1P	388762	ENSG00000177233	OR2M1P
ILMN_2194158	1770672	ADAM29	11086	ENSG00000168594	ADAM29
ILMN_2194229	1690386	TMEM128	85013	ENSG00000132406	TMEM128
ILMN_2194355	10528	SOHLH2	54937	ENSG00000120669	SOHLH2
ILMN_2194355	10528	CCDC169-SOHLH2	100526761	ENSG00000250709	CCDC169-SOHLH2
ILMN_2194388	1780315	EXOC3L4	91828	ENSG00000205436	EXOC3L4
ILMN_2194448	1030674	STT3B	201595	ENSG00000163527	STT3B
ILMN_2194467	1190162	SGCB	6443	ENSG00000163069	SGCB
ILMN_2194561	430348	PLEKHG1	57480	ENSG00000120278	PLEKHG1
ILMN_2194577	1050377	PLVAP	83483	ENSG00000130300	PLVAP
ILMN_2194619	6550360	SLC35G5	83650	ENSG00000177710	SLC35G5
ILMN_2194619	6550360	SLC35G5	83650	ENSG00000285084	SLC35G5
ILMN_2194627	3290717	GMCL1	64395	ENSG00000087338	GMCL1
ILMN_2194649	3840463	TADA1	117143	ENSG00000152382	TADA1
ILMN_2194678	4760180				
ILMN_2194688	4900050	DKK2	27123	ENSG00000155011	DKK2
ILMN_2194828	2340059	PAGR1	79447	ENSG00000280789	PAGR1
ILMN_2194852	7200519				
ILMN_2194882	1940669	LCORL	254251	ENSG00000178177	LCORL
ILMN_2194980	1850730	TBC1D28	254272	ENSG00000189375	TBC1D28
ILMN_2194980	1850730	TBC1D26	353149	ENSG00000214946	TBC1D26
ILMN_2195015	6110224	MRGPRE	116534	ENSG00000184350	MRGPRE
ILMN_2195060	4490189	OR8K5	219453	ENSG00000181752	OR8K5
ILMN_2195099	6760441	LINC00471	151477	ENSG00000181798	LINC00471
ILMN_2195138	2340431	SAMD11	148398	ENSG00000187634	SAMD11
ILMN_2195236	1690326	PGRMC2	10424	ENSG00000164040	PGRMC2
ILMN_2195319	3130113	PDE6A	5145	ENSG00000132915	PDE6A
ILMN_2195385	1990519	GAGE1	2543	ENSG00000205777	GAGE1
ILMN_2195385	1990519	GAGE2C	2574	ENSG00000236362	GAGE2C
ILMN_2195385	1990519	GAGE4	2576	ENSG00000236362	GAGE4
ILMN_2195385	1990519	GAGE4	2576	ENSG00000215269	GAGE4
ILMN_2195385	1990519	GAGE6	2578	ENSG00000236362	GAGE6
ILMN_2195385	1990519	GAGE6	2578	ENSG00000215269	GAGE6
ILMN_2195385	1990519	GAGE2B	645037	ENSG00000189064	GAGE2B
ILMN_2195385	1990519	GAGE13	645051	ENSG00000274274	GAGE13
ILMN_2195385	1990519	GAGE12G	645073	ENSG00000215269	GAGE12G
ILMN_2195385	1990519	GAGE12J	729396	ENSG00000224659	GAGE12J
ILMN_2195385	1990519	GAGE2D	729408	ENSG00000189064	GAGE2D
ILMN_2195385	1990519	GAGE12C	729422	ENSG00000237671	GAGE12C
ILMN_2195385	1990519	GAGE12B	729428	ENSG00000275113	GAGE12B
ILMN_2195385	1990519	GAGE12E	729431	ENSG00000216649	GAGE12E
ILMN_2195385	1990519	GAGE12H	729442	ENSG00000224902	GAGE12H
ILMN_2195385	1990519	GAGE2A	729447	ENSG00000189064	GAGE2A
ILMN_2195385	1990519	GAGE12D	100132399	ENSG00000227488	GAGE12D
ILMN_2195390	3180594				
ILMN_2195397	5870750	PROSER3	148137	ENSG00000167595	PROSER3
ILMN_2195462	6520056	C1QTNF4	114900	ENSG00000172247	C1QTNF4
ILMN_2195462	6520056	C1QTNF4	114900	ENSG00000284838	C1QTNF4
ILMN_2195482	1980328	CACNB3	784	ENSG00000167535	CACNB3
ILMN_2195665	1940736	PANK3	79646	ENSG00000120137	PANK3
ILMN_2195695	4230086	DAZL	1618	ENSG00000092345	DAZL
ILMN_2195703	5340433	PPARGC1B	133522	ENSG00000155846	PPARGC1B
ILMN_2195721	610048	KRTAP21-1	337977	ENSG00000187005	KRTAP21-1
ILMN_2195821	6860228	CREBRF	153222	ENSG00000164463	CREBRF
ILMN_2195892	1500431	SPATA4	132851	ENSG00000150628	SPATA4
ILMN_2195914	160615	GGH	8836	ENSG00000137563	GGH
ILMN_2195957	1090487	RHOBTB2	23221	ENSG00000008853	RHOBTB2
ILMN_2196078	7200743	SLAMF6	114836	ENSG00000162739	SLAMF6
ILMN_2196097	1740240	PPP2CA	5515	ENSG00000113575	PPP2CA
ILMN_2196232	3420435	C1orf210	149466	ENSG00000253313	C1ORF210
ILMN_2196287	6250273	INGX	27160	ENSG00000243468	INGX
ILMN_2196328	510246	POSTN	10631	ENSG00000133110	POSTN
ILMN_2196335	5270451	INTS13	55726	ENSG00000064102	INTS13
ILMN_2196337	6400082	INTS13	55726	ENSG00000064102	INTS13
ILMN_2196347	1030348	CDKN1B	1027	ENSG00000111276	CDKN1B
ILMN_2196409	5130754	TPPP2	122664	ENSG00000179636	TPPP2
ILMN_2196479	1940612	XRN2	22803	ENSG00000088930	XRN2
ILMN_2196550	5260333	RUBCNL	80183	ENSG00000102445	RUBCNL
ILMN_2196569	5310068	NUP93	9688	ENSG00000102900	NUP93
ILMN_2196588	2940201	C18orf32	497661	ENSG00000177576	C18ORF32
ILMN_2196588	2940201	RPL17-C18orf32	100526842	ENSG00000215472	RPL17-C18ORF32
ILMN_2196609	7650240	OR5K3	403277	ENSG00000206536	OR5K3
ILMN_2196642	520379				
ILMN_2196666	2600717				
ILMN_2196734	1500341	AGFG1	3267	ENSG00000173744	AGFG1
ILMN_2196984	7000161	OIP5	11339	ENSG00000104147	OIP5
ILMN_2197030	380594	ZFYVE21	79038	ENSG00000100711	ZFYVE21
ILMN_2197101	3520689	DDX19A	55308	ENSG00000168872	DDX19A
ILMN_2197128	3940500	OSR1	130497	ENSG00000143867	OSR1
ILMN_2197164	2850593	TAAR1	134864	ENSG00000146399	TAAR1
ILMN_2197222	4810132	EIF4EBP3	8637	ENSG00000243056	EIF4EBP3
ILMN_2197225	1850360	EIF4EBP3	8637	ENSG00000243056	EIF4EBP3
ILMN_2197225	1850360	ANKHD1-EIF4EBP3	404734	ENSG00000254996	ANKHD1-EIF4EBP3
ILMN_2197228	4780328	DEFB122	245935	ENSG00000290996	DEFB122
ILMN_2197247	3140452	POLR3A	11128	ENSG00000148606	POLR3A
ILMN_2197365	3400019	RGS2	5997	ENSG00000116741	RGS2
ILMN_2197381	6270364	PCK1	5105	ENSG00000124253	PCK1
ILMN_2197519	240132	ZNF627	199692	ENSG00000198551	ZNF627
ILMN_2197577	6550356	SPRR2C	6702		SPRR2C
ILMN_2197608	3780678	TTTY9A	83864	ENSG00000290716	TTTY9A
ILMN_2197608	3780678	TTTY9B	425057	ENSG00000131007	TTTY9B
ILMN_2197647	7050735	MSX2P1	55545		MSX2P1
ILMN_2197659	540689	SLC14A1	6563	ENSG00000141469	SLC14A1
ILMN_2197693	4610692	CTNNA2	1496	ENSG00000066032	CTNNA2
ILMN_2197750	2060767	TSPY1	7258	ENSG00000258992	TSPY1
ILMN_2197750	2060767	TSPY2	64591	ENSG00000168757	TSPY2
ILMN_2197750	2060767	TSPY3	728137	ENSG00000228927	TSPY3
ILMN_2197750	2060767	TSPY4	728395	ENSG00000233803	TSPY4
ILMN_2197750	2060767	TSPY4	728395	ENSG00000291458	TSPY4
ILMN_2197750	2060767	TSPY8	728403	ENSG00000229549	TSPY8
ILMN_2197750	2060767	TSPY8	728403	ENSG00000291455	TSPY8
ILMN_2197750	2060767	TSPY10	100289087	ENSG00000236424	TSPY10
ILMN_2197846	6620152	HADHB	3032	ENSG00000138029	HADHB
ILMN_2197946	1070646	SCG3	29106	ENSG00000104112	SCG3
ILMN_2197990	1050397	KRTAP5-8	57830	ENSG00000241233	KRTAP5-8
ILMN_2198185	5260059	TMEM187	8269	ENSG00000177854	TMEM187
ILMN_2198239	2100358	HGD	3081	ENSG00000113924	HGD
ILMN_2198270	1500343	FAM209A	200232	ENSG00000124103	FAM209A
ILMN_2198300	2570280	SPANXC	64663	ENSG00000198573	SPANXC
ILMN_2198376	3420543	PSMA4	5685	ENSG00000041357	PSMA4
ILMN_2198393	4070026	KATNA1	11104	ENSG00000186625	KATNA1
ILMN_2198408	2100068	MFF	56947	ENSG00000168958	MFF
ILMN_2198413	6100360	MYEOV	26579	ENSG00000172927	MYEOV
ILMN_2198499	2480767	SLC25A51	92014	ENSG00000122696	SLC25A51
ILMN_2198515	4060672	ARRDC3	57561	ENSG00000113369	ARRDC3
ILMN_2198516	6450161	ARRDC3	57561	ENSG00000113369	ARRDC3
ILMN_2198575	1570221	C5orf34	375444	ENSG00000172244	C5ORF34
ILMN_2198594	1740288	RFPL1S	10740		RFPL1S
ILMN_2198802	5860113	NUTM2G	441457	ENSG00000188152	NUTM2G
ILMN_2198812	7100180	FDX1	2230	ENSG00000137714	FDX1
ILMN_2198823	2470168	H6PD	9563	ENSG00000049239	H6PD
ILMN_2198850	6380113	OR5L2	26338	ENSG00000205030	OR5L2
ILMN_2198859	2000735	NAT16	375607	ENSG00000167011	NAT16
ILMN_2198867	3780333	WDR49	151790	ENSG00000174776	WDR49
ILMN_2198878	4860762	INPP4B	8821	ENSG00000109452	INPP4B
ILMN_2198893	730195	LOC407835	407835		LOC407835
ILMN_2198897	4850541	ABCD2	225	ENSG00000173208	ABCD2
ILMN_2198912	2030709	TTR	7276	ENSG00000118271	TTR
ILMN_2199022	520600	SAP30BP	29115	ENSG00000161526	SAP30BP
ILMN_2199284	160220	ANAPC7	51434	ENSG00000196510	ANAPC7
ILMN_2199298	5220594	TPGS1	91978	ENSG00000141933	TPGS1
ILMN_2199313	1850554	NPDC1	56654	ENSG00000107281	NPDC1
ILMN_2199362	4040575	FBXL22	283807	ENSG00000197361	FBXL22
ILMN_2199389	2690709	VIPR1	7433	ENSG00000114812	VIPR1
ILMN_2199409	4810524	EFHB	151651	ENSG00000163576	EFHB
ILMN_2199439	2060674	CA2	760	ENSG00000104267	CA2
ILMN_2199516	4590326	ZNF28	7576	ENSG00000198538	ZNF28
ILMN_2199554	3830615	LINC02591	388692	ENSG00000291158	LINC02591
ILMN_2199574	3870576	SCARNA15	677778	ENSG00000277864	SCARNA15
ILMN_2199614	7610364	LRCH1	23143	ENSG00000136141	LRCH1
ILMN_2199658	1110382	ANKS4B	257629	ENSG00000175311	ANKS4B
ILMN_2199658	1110382	ANKS4B	257629	ENSG00000284290	ANKS4B
ILMN_2199676	990189	CEP152	22995	ENSG00000103995	CEP152
ILMN_2199768	7330477	SLITRK4	139065	ENSG00000179542	SLITRK4
ILMN_2199843	3840408	OPN1MW	2652	ENSG00000268221	OPN1MW
ILMN_2199843	3840408	OPN1MW2	728458	ENSG00000166160	OPN1MW2
ILMN_2199926	4920079	OR7E14P	10819	ENSG00000184669	OR7E14P
ILMN_2199947	610040	REV3L	5980	ENSG00000009413	REV3L
ILMN_2199971	3310735	OR5M8	219484	ENSG00000181371	OR5M8
ILMN_2199971	3310735	OR5M8	219484	ENSG00000291862	OR5M8
ILMN_2200153	1190653	GAPDHS	26330	ENSG00000105679	GAPDHS
ILMN_2200210	3370551	GJA10	84694	ENSG00000135355	GJA10
ILMN_2200210	3370551	GJA10	84694	ENSG00000288435	GJA10
ILMN_2200331	6980497	H2AX	3014	ENSG00000188486	H2AX
ILMN_2200503	3830273	NIT2	56954	ENSG00000114021	NIT2
ILMN_2200562	290196	SMG1P5	595101	ENSG00000291266	SMG1P5
ILMN_2200636	1580338	KANSL1	284058	ENSG00000120071	KANSL1
ILMN_2200636	1580338	KANSL1	284058	ENSG00000275867	KANSL1
ILMN_2200636	1580338	KANSL1	284058	ENSG00000278458	KANSL1
ILMN_2200659	1050475	SNHG5	387066	ENSG00000203875	SNHG5
ILMN_2200708	5130092	PEX12	5193	ENSG00000108733	PEX12
ILMN_2200714	7330010	OR4F3	26683	ENSG00000230178	OR4F3
ILMN_2200714	7330010	OR4F16	81399	ENSG00000284662	OR4F16
ILMN_2200714	7330010	OR4F21	441308	ENSG00000176269	OR4F21
ILMN_2200714	7330010	OR4F29	729759	ENSG00000284733	OR4F29
ILMN_2200738	4670735	OR4F4	26682	ENSG00000177693	OR4F4
ILMN_2200738	4670735	OR4F5	79501	ENSG00000186092	OR4F5
ILMN_2200738	4670735	OR4F17	81099	ENSG00000176695	OR4F17
ILMN_2200799	1430440	TRIM43	129868	ENSG00000144015	TRIM43
ILMN_2200799	1430440	TRIM43	129868	ENSG00000292076	TRIM43
ILMN_2200799	1430440	TRIM43B	653192	ENSG00000144010	TRIM43B
ILMN_2200836	4560523	HSPB7	27129	ENSG00000173641	HSPB7
ILMN_2200853	5270017	OR10W1	81341	ENSG00000172772	OR10W1
ILMN_2200880	6480176	ZNF367	195828	ENSG00000165244	ZNF367
ILMN_2200915	20437	RIPPLY2	134701	ENSG00000203877	RIPPLY2
ILMN_2200917	620543	SLC4A7	9497	ENSG00000033867	SLC4A7
ILMN_2201347	5420593	ZDHHC3	51304	ENSG00000163812	ZDHHC3
ILMN_2201386	6560010	ADAM18	8749	ENSG00000168619	ADAM18
ILMN_2201386	6560010	ADAM18	8749	ENSG00000278548	ADAM18
ILMN_2201413	540201	SLC37A2	219855	ENSG00000134955	SLC37A2
ILMN_2201533	2340521	TMEM256	254863	ENSG00000205544	TMEM256
ILMN_2201533	2340521	TMEM256	254863	ENSG00000283771	TMEM256
ILMN_2201573	4290703				
ILMN_2201580	6130168	GSTM1	2944	ENSG00000134184	GSTM1
ILMN_2201580	6130168	GSTM2	2946	ENSG00000213366	GSTM2
ILMN_2201596	670731	CYTL1	54360	ENSG00000170891	CYTL1
ILMN_2201668	1450020	SLC19A2	10560	ENSG00000117479	SLC19A2
ILMN_2201678	2650220	FSTL1	11167	ENSG00000163430	FSTL1
ILMN_2201768	460722	KRT40	125115	ENSG00000204889	KRT40
ILMN_2201768	460722	KRT40	125115	ENSG00000262845	KRT40
ILMN_2201866	4040201	IL31	386653	ENSG00000204671	IL31
ILMN_2201905	7150719	TTLL2	83887	ENSG00000120440	TTLL2
ILMN_2201966	2680561	N4BP1	9683	ENSG00000102921	N4BP1
ILMN_2202048	6960152	PTH	5741	ENSG00000152266	PTH
ILMN_2202096	150703	IFNA4	3441	ENSG00000236637	IFNA4
ILMN_2202133	4230367	LBX1	10660	ENSG00000138136	LBX1
ILMN_2202134	5810669	LBX1	10660	ENSG00000138136	LBX1
ILMN_2202239	1690079	ZNF474	133923	ENSG00000164185	ZNF474
ILMN_2202320	3290575				
ILMN_2202368	1580445	RBMY2EP	159125		RBMY2EP
ILMN_2202370	4230379	RBMY2EP	159125		RBMY2EP
ILMN_2202423	7040161	HELLS	3070	ENSG00000119969	HELLS
ILMN_2202481	10278	UBLCP1	134510	ENSG00000164332	UBLCP1
ILMN_2202637	2850059	CRY1	1407	ENSG00000008405	CRY1
ILMN_2202747	2680014	CELA2A	63036	ENSG00000142615	CELA2A
ILMN_2202790	6330672	MCFD2	90411	ENSG00000180398	MCFD2
ILMN_2202806	2190059	CEP57L1	285753	ENSG00000183137	CEP57L1
ILMN_2202894	60563	F2RL2	2151	ENSG00000164220	F2RL2
ILMN_2202915	6560291	FAR2	55711	ENSG00000064763	FAR2
ILMN_2202930	1990279	PCYT2	5833	ENSG00000185813	PCYT2
ILMN_2202940	2260600	CHPT1	56994	ENSG00000111666	CHPT1
ILMN_2202948	2070224	BUB1	699	ENSG00000169679	BUB1
ILMN_2202967	5670494	ARL15	54622	ENSG00000185305	ARL15
ILMN_2203073	6940050	RNF151	146310	ENSG00000179580	RNF151
ILMN_2203073	6940050	RNF151	146310	ENSG00000291936	RNF151
ILMN_2203147	4290504	TMPRSS12	283471	ENSG00000186452	TMPRSS12
ILMN_2203149	6860139	TMPRSS12	283471	ENSG00000186452	TMPRSS12
ILMN_2203266	6660176	FRG2B	441581	ENSG00000225899	FRG2B
ILMN_2203266	6660176	FRG2	448831	ENSG00000205097	FRG2
ILMN_2203266	6660176	FRG2	448831	ENSG00000285063	FRG2
ILMN_2203266	6660176	FRG2	448831	ENSG00000285202	FRG2
ILMN_2203266	6660176	FRG2	448831	ENSG00000274972	FRG2
ILMN_2203266	6660176	FRG2EP	647476		FRG2EP
ILMN_2203266	6660176	FRG2C	100288801	ENSG00000172969	FRG2C
ILMN_2203271	5310402	FPR3	2359	ENSG00000187474	FPR3
ILMN_2203299	1190592	GRIA1	2890	ENSG00000155511	GRIA1
ILMN_2203453	610377	MSH2	4436	ENSG00000095002	MSH2
ILMN_2203463	2030441	SPATS2	65244	ENSG00000123352	SPATS2
ILMN_2203491	6660747	ECEL1	9427	ENSG00000171551	ECEL1
ILMN_2203544	3610681	OR2A9P	441295		OR2A9P
ILMN_2203549	20594	OR2A20P	401428	ENSG00000170356	OR2A20P
ILMN_2203549	20594	OR2A9P	441295		OR2A9P
ILMN_2203588	6110577	MYL5	4636	ENSG00000215375	MYL5
ILMN_2203729	6040187	HCG4	54435		HCG4
ILMN_2203748	1580612	VENTXP7	391518		VENTXP7
ILMN_2203753	4120064	VENTXP7	391518		VENTXP7
ILMN_2203768	580278	PRR15	222171	ENSG00000176532	PRR15
ILMN_2203807	7550452	MRPL57	78988	ENSG00000173141	MRPL57
ILMN_2203858	2690050	OR10J1	26476	ENSG00000196184	OR10J1
ILMN_2203858	2690050	OR10J1	26476	ENSG00000291903	OR10J1
ILMN_2203876	3120504	CCDC68	80323	ENSG00000166510	CCDC68
ILMN_2203891	4220767	SMAD7	4092	ENSG00000101665	SMAD7
ILMN_2203896	3890709	SMAD7	4092	ENSG00000101665	SMAD7
ILMN_2203926	1980324	MRC1	4360	ENSG00000260314	MRC1
ILMN_2203950	3400438	HLA-A	3105	ENSG00000206503	HLA-A
ILMN_2203950	3400438	HLA-A	3105	ENSG00000224320	HLA-A
ILMN_2203950	3400438	HLA-A	3105	ENSG00000231834	HLA-A
ILMN_2203950	3400438	HLA-A	3105	ENSG00000235657	HLA-A
ILMN_2203950	3400438	HLA-A	3105	ENSG00000229215	HLA-A
ILMN_2203950	3400438	HLA-A	3105	ENSG00000227715	HLA-A
ILMN_2203950	3400438	HLA-A	3105	ENSG00000206505	HLA-A
ILMN_2203950	3400438	HLA-A	3105	ENSG00000223980	HLA-A
ILMN_2203976	4860102	GAGE2C	2574	ENSG00000236362	GAGE2C
ILMN_2203976	4860102	GAGE12D	100132399	ENSG00000227488	GAGE12D
ILMN_2203987	870484	AFG1L	246269	ENSG00000135537	AFG1L
ILMN_2204142	3290670	PPP1R2C	80316	ENSG00000102055	PPP1R2C
ILMN_2204215	7510743	HHIP	64399	ENSG00000164161	HHIP
ILMN_2204280	6280687	GPR52	9293	ENSG00000203737	GPR52
ILMN_2204297	4670743	AP5M1	55745	ENSG00000053770	AP5M1
ILMN_2204332	2970066	FRYL	285527	ENSG00000075539	FRYL
ILMN_2204360	2710201	TTTY1	50858	ENSG00000129845	TTTY1
ILMN_2204360	2710201	TTTY1B	100101116	ENSG00000129816	TTTY1B
ILMN_2204430	6270544	SLC13A1	6561	ENSG00000081800	SLC13A1
ILMN_2204467	1230368	LIPK	643414	ENSG00000204021	LIPK
ILMN_2204526	4120181	DYNLT4	343521	ENSG00000188396	DYNLT4
ILMN_2204545	4200754	ST3GAL4	6484	ENSG00000110080	ST3GAL4
ILMN_2204576	1450646	HSD17B13	345275	ENSG00000170509	HSD17B13
ILMN_2204664	4860431	NBPF14	25832	ENSG00000270629	NBPF14
ILMN_2204726	1340544	UBR5	51366	ENSG00000104517	UBR5
ILMN_2204754	6660356	TMX4	56255	ENSG00000125827	TMX4
ILMN_2204826	4540079	SELENOP	6414	ENSG00000250722	SELENOP
ILMN_2204876	1510026	FLVCR2	55640	ENSG00000119686	FLVCR2
ILMN_2204909	4200605	XRCC2	7516	ENSG00000196584	XRCC2
ILMN_2204940	6900376	KRT79	338785	ENSG00000185640	KRT79
ILMN_2204983	4220037	DCTN6	10671	ENSG00000104671	DCTN6
ILMN_2205012	7550524	SFTPA2	729238	ENSG00000185303	SFTPA2
ILMN_2205022	20020	RBMY1F	159163	ENSG00000169800	RBMY1F
ILMN_2205022	20020	RBMY1J	378951	ENSG00000226941	RBMY1J
ILMN_2205032	2760689	MAGEE1	57692	ENSG00000198934	MAGEE1
ILMN_2205050	1470367	PRKX	5613	ENSG00000183943	PRKX
ILMN_2205162	2970240	ZNF699	374879	ENSG00000196110	ZNF699
ILMN_2205211	870537	PPIA	5478	ENSG00000196262	PPIA
ILMN_2205245	5270270	GPN2	54707	ENSG00000142751	GPN2
ILMN_2205322	1690670	TREML4	285852	ENSG00000188056	TREML4
ILMN_2205350	1940435	NDUFAF4	29078	ENSG00000123545	NDUFAF4
ILMN_2205405	5490446	HLA-DPB2	3116	ENSG00000224557	HLA-DPB2
ILMN_2205405	5490446	HLA-DPB2	3116	ENSG00000233584	HLA-DPB2
ILMN_2205405	5490446	HLA-DPB2	3116	ENSG00000225132	HLA-DPB2
ILMN_2205405	5490446	HLA-DPB2	3116	ENSG00000225429	HLA-DPB2
ILMN_2205405	5490446	HLA-DPB2	3116	ENSG00000226071	HLA-DPB2
ILMN_2205405	5490446	HLA-DPB2	3116	ENSG00000223372	HLA-DPB2
ILMN_2205405	5490446	HLA-DPB2	3116	ENSG00000234834	HLA-DPB2
ILMN_2205405	5490446	HLA-DPB2	3116	ENSG00000168379	HLA-DPB2
ILMN_2205470	4780121	FAM153B	202134		FAM153B
ILMN_2205470	4780121	FAM153CP	653316	ENSG00000204677	FAM153CP
ILMN_2205588	940707	PCDHB6	56130	ENSG00000113211	PCDHB6
ILMN_2205588	940707	PCDHB6	56130	ENSG00000291679	PCDHB6
ILMN_2205622	360544	MUC2	4583	ENSG00000198788	MUC2
ILMN_2205622	360544	MUC2	4583	ENSG00000278466	MUC2
ILMN_2205695	1260634	PACRGL	133015	ENSG00000163138	PACRGL
ILMN_2205767	2120168	CTXN3	613212	ENSG00000205279	CTXN3
ILMN_2205785	3130605	AKNAD1	254268	ENSG00000162641	AKNAD1
ILMN_2205882	2360563	NSUN7	79730	ENSG00000179299	NSUN7
ILMN_2205896	4610280	MEIS3P1	4213		MEIS3P1
ILMN_2205935	4730411	SFXN1	94081	ENSG00000164466	SFXN1
ILMN_2205963	6620292	VSIR	64115	ENSG00000107738	VSIR
ILMN_2205999	3370632	OSMR	9180	ENSG00000145623	OSMR
ILMN_2206009	5490719	FCAMR	83953	ENSG00000162897	FCAMR
ILMN_2206041	6560288	OR8U1	219417	ENSG00000172199	OR8U1
ILMN_2206041	6560288	OR8U1	219417	ENSG00000291846	OR8U1
ILMN_2206041	6560288	OR8U9	504190	ENSG00000281038	OR8U9
ILMN_2206080	6250543	MMP26	56547	ENSG00000167346	MMP26
ILMN_2206098	5340603	ATG10	83734	ENSG00000152348	ATG10
ILMN_2206126	730021	RAET1L	154064	ENSG00000155918	RAET1L
ILMN_2206141	7380148	BAGE5	85316		BAGE5
ILMN_2206141	7380148	BAGE3	85318		BAGE3
ILMN_2206151	130168	NEDD1	121441	ENSG00000139350	NEDD1
ILMN_2206188	5270064	SHROOM4	57477	ENSG00000158352	SHROOM4
ILMN_2206224	4260411	OR4M2	390538	ENSG00000274102	OR4M2
ILMN_2206224	4260411	OR4M2	390538	ENSG00000288194	OR4M2
ILMN_2206272	2710129	D2HGDH	728294	ENSG00000180902	D2HGDH
ILMN_2206282	1580044	GEN1	348654	ENSG00000178295	GEN1
ILMN_2206294	940551	TEX26	122046	ENSG00000175664	TEX26
ILMN_2206307	6180075	TLL2	7093	ENSG00000095587	TLL2
ILMN_2206344	110561	NDST2	8509	ENSG00000166507	NDST2
ILMN_2206411	1070577	CTAG1B	1485	ENSG00000184033	CTAG1B
ILMN_2206411	1070577	CTAG2	30848	ENSG00000126890	CTAG2
ILMN_2206411	1070577	CTAG1A	246100	ENSG00000268651	CTAG1A
ILMN_2206413	6770332	CTAG1B	1485	ENSG00000184033	CTAG1B
ILMN_2206413	6770332	CTAG2	30848	ENSG00000126890	CTAG2
ILMN_2206413	6770332	CTAG1A	246100	ENSG00000268651	CTAG1A
ILMN_2206420	2940082	UGT1A3	54659	ENSG00000288702	UGT1A3
ILMN_2206474	1980326	SYNDIG1	79953	ENSG00000101463	SYNDIG1
ILMN_2206500	2570722	UGT2B4	7363	ENSG00000156096	UGT2B4
ILMN_2206554	3290682	SLC35F5	80255	ENSG00000115084	SLC35F5
ILMN_2206592	7160398	PRAMEF9	343070	ENSG00000204505	PRAMEF9
ILMN_2206592	7160398	PRAMEF9	343070	ENSG00000282298	PRAMEF9
ILMN_2206592	7160398	PRAMEF9	343070	ENSG00000281573	PRAMEF9
ILMN_2206592	7160398	PRAMEF9	343070	ENSG00000283139	PRAMEF9
ILMN_2206592	7160398	PRAMEF15	653619	ENSG00000204501	PRAMEF15
ILMN_2206645	7330551	ECD	11319	ENSG00000122882	ECD
ILMN_2206716	70044	JTB	10899	ENSG00000143543	JTB
ILMN_2206722	4640039	FER1L4	80307	ENSG00000088340	FER1L4
ILMN_2206732	5670022	KRTAP10-3	386682	ENSG00000212935	KRTAP10-3
ILMN_2206746	460767	BGN	633	ENSG00000182492	BGN
ILMN_2206812	6110433	CCNJ	54619	ENSG00000107443	CCNJ
ILMN_2206949	510561	SFTPC	6440	ENSG00000168484	SFTPC
ILMN_2206953	2100356	PLCL1	5334	ENSG00000115896	PLCL1
ILMN_2207170	1230564	WWC2	80014	ENSG00000151718	WWC2
ILMN_2207190	4830327	IL5	3567	ENSG00000113525	IL5
ILMN_2207291	630725	IFNG	3458	ENSG00000111537	IFNG
ILMN_2207328	3140110	TPGS2	25941	ENSG00000134779	TPGS2
ILMN_2207363	70634	RABAC1	10567	ENSG00000105404	RABAC1
ILMN_2207393	380309	CNOT3	4849	ENSG00000088038	CNOT3
ILMN_2207393	380309	CNOT3	4849	ENSG00000277114	CNOT3
ILMN_2207393	380309	CNOT3	4849	ENSG00000273943	CNOT3
ILMN_2207393	380309	CNOT3	4849	ENSG00000277615	CNOT3
ILMN_2207393	380309	CNOT3	4849	ENSG00000274616	CNOT3
ILMN_2207393	380309	CNOT3	4849	ENSG00000274176	CNOT3
ILMN_2207393	380309	CNOT3	4849	ENSG00000274941	CNOT3
ILMN_2207393	380309	CNOT3	4849	ENSG00000276082	CNOT3
ILMN_2207393	380309	CNOT3	4849	ENSG00000275979	CNOT3
ILMN_2207393	380309	CNOT3	4849	ENSG00000277600	CNOT3
ILMN_2207419	3610347	INTS6L	203522	ENSG00000165359	INTS6L
ILMN_2207504	3840458	LEP	3952	ENSG00000174697	LEP
