feature_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	contrast	logFC_direction
NR_104201	0.0120048275820922	0.602518792153532	0.0768944341985715	0.938773382385692	0.95348999572216	-7.00388596350509	bacterial_vs_viral	higher_in_bacterial
NM_001350924	-0.0122879042162217	-0.912883354578736	-0.076853998269479	0.938805515564031	0.95348999572216	-7.00388906012439	bacterial_vs_viral	higher_in_viral
NM_033101	-0.0120903116788754	1.02375442768805	-0.0764508552682772	0.939125886275149	0.953766940870236	-7.0039198441057	bacterial_vs_viral	higher_in_viral
NM_001243195	-0.0194621829475997	-1.70035245537606	-0.0760966428476934	0.939407380892996	0.954004377721984	-7.00394675813631	bacterial_vs_viral	higher_in_viral
NM_001009939	0.0116091410042476	2.24783275184374	0.0754270338405058	0.939939543754861	0.954496340791788	-7.00399729540875	bacterial_vs_viral	higher_in_bacterial
NM_001142468	-0.0143407070183939	0.253041629154839	-0.0753188463653357	0.940025526852506	0.954535187180668	-7.00400541871003	bacterial_vs_viral	higher_in_viral
NM_001191036	-0.0175452949868381	-0.687612069991568	-0.0751640546478246	0.940148550369668	0.954611639868145	-7.00401702103521	bacterial_vs_viral	higher_in_viral
NM_001350864	0.01443426931086	0.42621909922737	0.0748846339642668	0.940370628649121	0.954788658290794	-7.00403790442412	bacterial_vs_viral	higher_in_bacterial
NM_145791	0.0110973172215014	1.39531358704182	0.0748228967613804	0.940419696841469	0.954790004931086	-7.00404250805893	bacterial_vs_viral	higher_in_bacterial
NM_001006932	0.0145845872125684	-0.985297853731211	0.0740582696738846	0.941027434615121	0.955358529106442	-7.00409921024805	bacterial_vs_viral	higher_in_bacterial
NR_104054	0.0173564123038225	-0.0814037813940731	0.0737161042311635	0.941299404367327	0.955586131367623	-7.0041243954717	bacterial_vs_viral	higher_in_bacterial
NM_001046	-0.0177185712367456	-1.52972587860552	-0.0732292723188804	0.941686373939004	0.955882198971547	-7.00416002791623	bacterial_vs_viral	higher_in_viral
NM_001364013	-0.0121136380836647	1.94027712428856	-0.0732289394417754	0.941686638538798	0.955882198971547	-7.00416005219958	bacterial_vs_viral	higher_in_viral
NM_022555	-0.0216705851757042	5.51468403822812	-0.0721010005506385	0.94258325987932	0.956743775786759	-7.00424170132541	bacterial_vs_viral	higher_in_viral
NM_001282166	0.0115295706991419	1.90029942423429	0.0718064863956433	0.942817387215771	0.956932852564363	-7.00426281192793	bacterial_vs_viral	higher_in_bacterial
NM_001308424	0.012381561263577	0.0209137538681596	0.071677247223992	0.942920128918285	0.956988564234295	-7.00427204843911	bacterial_vs_viral	higher_in_bacterial
NM_194272	0.0225544761708101	-1.96883779522608	0.0711405694281116	0.943346783691718	0.957333210890667	-7.00431022591665	bacterial_vs_viral	higher_in_bacterial
NM_032714	-0.0128631693837212	1.15717906697014	-0.0711296721392947	0.943355447123474	0.957333210890667	-7.00431099814157	bacterial_vs_viral	higher_in_viral
NR_148936	-0.0188914576813312	-1.11729137701437	-0.0708224685670765	0.943599679191083	0.957510442833111	-7.00433271912765	bacterial_vs_viral	higher_in_viral
NM_001185118	0.0136971925120824	1.19205526678627	0.0707895539580961	0.943625847182249	0.957510442833111	-7.00433504079611	bacterial_vs_viral	higher_in_bacterial
NM_001652	0.0135091392041896	-1.81484899972556	0.070671369147594	0.943719807760142	0.957557201186965	-7.00434336819839	bacterial_vs_viral	higher_in_bacterial
NR_138026	0.0134243167551858	0.247319817794292	0.0705786066463866	0.943793557368379	0.957583448521648	-7.00434989457685	bacterial_vs_viral	higher_in_bacterial
NM_001201556	-0.0114400487134678	-0.797236580901022	-0.0704102129188306	0.943927437828435	0.957636419473534	-7.00436172014573	bacterial_vs_viral	higher_in_viral
NM_001306206	-0.0110554627621433	1.24455501573369	-0.0703924830754568	0.943941533930785	0.957636419473534	-7.00436296359293	bacterial_vs_viral	higher_in_viral
NM_018299	-0.0168742753243609	1.70825874828033	-0.0702586768930584	0.94404791703296	0.957659790328111	-7.00437233772355	bacterial_vs_viral	higher_in_viral
NM_001366322	0.0227969098664342	-3.06257842421193	0.0702430499809405	0.944060341333002	0.957659790328111	-7.00437343134333	bacterial_vs_viral	higher_in_bacterial
NM_015387	-0.0133061056861567	1.57124696758121	-0.0701757870127425	0.94411381944403	0.957665463332378	-7.00437813583747	bacterial_vs_viral	higher_in_viral
NM_138379	0.0211804114918126	-3.18660071255171	0.0698167333524624	0.944399293012593	0.957906449305617	-7.00440317246216	bacterial_vs_viral	higher_in_bacterial
NM_001014975	-0.0200388146872572	-1.48006679687755	-0.0694556170127271	0.94468641380897	0.958134503492506	-7.00442822338488	bacterial_vs_viral	higher_in_viral
NR_130899	-0.0105794748826969	1.54877971113407	-0.0693889202784783	0.944739444656584	0.958134503492506	-7.00443283597755	bacterial_vs_viral	higher_in_viral
NM_130760	-0.0206017314321373	-3.56376817989495	-0.0693531839791208	0.944767858836553	0.958134503492506	-7.00443530559453	bacterial_vs_viral	higher_in_viral
NR_103496	0.0118115079280219	-0.302680174564434	0.0692079678440934	0.944883321921905	0.958177010582868	-7.00444532791151	bacterial_vs_viral	higher_in_bacterial
NM_001243	0.0111548043163895	2.98028690379126	0.0691676458758298	0.944915382607836	0.958177010582868	-7.00444810706853	bacterial_vs_viral	higher_in_bacterial
NM_001128165	0.017515515201282	-1.48467034835668	0.0691196982998511	0.944953506661628	0.958177010582868	-7.004451409706	bacterial_vs_viral	higher_in_bacterial
NM_001012971	0.0172325623244864	0.108267871085872	0.0686862506846843	0.945298155070711	0.958477884975622	-7.00448116172595	bacterial_vs_viral	higher_in_bacterial
NM_180991	-0.0203865055555116	1.91004496343763	-0.0684049092292921	0.945521864404514	0.958635187798561	-7.00450037295481	bacterial_vs_viral	higher_in_viral
NR_033967	-0.0205249649594978	-2.27382427033725	-0.0683705780960705	0.94554916318388	0.958635187798561	-7.00450271183739	bacterial_vs_viral	higher_in_viral
NR_148565	0.0120575313933129	-1.1459812455852	0.0681351493695504	0.945736368665348	0.958776379426081	-7.00451871929524	bacterial_vs_viral	higher_in_bacterial
NM_001040665	-0.0103270784344019	-0.904300190857939	-0.0680571689093229	0.945798376927771	0.958790639708967	-7.00452400923209	bacterial_vs_viral	higher_in_viral
NM_021136	0.0170446278746422	0.760973936365408	0.0676594464471061	0.94611464178479	0.959062634753612	-7.00455089517552	bacterial_vs_viral	higher_in_bacterial
NR_130120	-0.0126663453019884	0.903905005629196	-0.0674168989074092	0.946307517320274	0.95920953060761	-7.0045672139822	bacterial_vs_viral	higher_in_viral
NM_001347952	-0.0207182887936304	-0.0210449784792685	-0.0671414528171334	0.946526557858355	0.95935058369624	-7.00458567516652	bacterial_vs_viral	higher_in_viral
NR_126465	0.0191232892539842	-2.4072877133296	0.0671212634796831	0.94654261300536	0.95935058369624	-7.00458702534078	bacterial_vs_viral	higher_in_bacterial
NM_001144825	-0.0162504521358276	3.46642291925768	-0.0669521053799756	0.946677133292805	0.959438300751168	-7.00459832193864	bacterial_vs_viral	higher_in_viral
NR_024374	0.0116816812463006	1.2718184260589	0.0665643679671145	0.94698548106799	0.959702170663765	-7.00462410799807	bacterial_vs_viral	higher_in_bacterial
NM_001320820	-0.0137026106865068	1.6380705260819	-0.0663056259920089	0.947191249804242	0.959862062570815	-7.00464123204082	bacterial_vs_viral	higher_in_viral
NM_053002	0.0188503674011116	-1.54823275196689	0.0658030872348298	0.947590911987914	0.960218415527274	-7.00467430047397	bacterial_vs_viral	higher_in_bacterial
NM_012454	0.0187765147208749	-1.96461051630317	0.0657338512035025	0.947645975496946	0.960225559303006	-7.00467883667779	bacterial_vs_viral	higher_in_bacterial
NM_001324284	0.0120771803867457	-0.290307093063087	0.0656036696425332	0.947749509749116	0.96028181403752	-7.00468735297831	bacterial_vs_viral	higher_in_bacterial
NM_006876	0.0177993280922653	-0.127891621543864	0.0654834945129211	0.947845086608852	0.96033000086582	-7.00469519968624	bacterial_vs_viral	higher_in_bacterial
NR_045609	-0.0112195805179911	2.55380905163158	-0.0653660059634677	0.947938527526306	0.960376018844913	-7.00470285706907	bacterial_vs_viral	higher_in_viral
NR_148933	0.012779170181232	-0.724392305732195	0.0652834862838393	0.94800415745566	0.960393857705068	-7.00470822711539	bacterial_vs_viral	higher_in_bacterial
NM_001938	-0.0130567874687228	5.0036312089939	-0.0650860217048995	0.948161207329096	0.960504304800658	-7.00472104977277	bacterial_vs_viral	higher_in_viral
NM_005430	0.0192743404806149	-1.65732910251491	0.0650069285551469	0.948224113200947	0.960519375976587	-7.00472617490974	bacterial_vs_viral	higher_in_bacterial
NR_036573	0.0138879611424295	-0.380466847374155	0.0642457073120313	0.948829558742364	0.961083992366721	-7.00477518248906	bacterial_vs_viral	higher_in_bacterial
NM_020236	-0.0182778164066779	1.37239512770755	-0.0635665132613262	0.94936978818318	0.961582496524458	-7.00481842186036	bacterial_vs_viral	higher_in_viral
NR_073121	0.0148461393942056	1.52694279573539	0.0628094457746245	0.949971985577315	0.962127910570594	-7.00486607728546	bacterial_vs_viral	higher_in_bacterial
NM_001288811	-0.0117889914931209	1.00142053122034	-0.0627685796328821	0.950004492726512	0.962127910570594	-7.00486863346097	bacterial_vs_viral	higher_in_viral
NM_004767	0.0113164458811638	-2.01171726895093	0.062555989366706	0.950173599922879	0.962250446873488	-7.00488190413581	bacterial_vs_viral	higher_in_bacterial
NM_018178	0.0112686570458581	3.50060541363874	0.062414989481267	0.950285761032966	0.962315303807701	-7.00489068104056	bacterial_vs_viral	higher_in_bacterial
NM_001363889	-0.0104915078945699	3.07849770493895	-0.062272268791048	0.950399292000294	0.962381541301968	-7.00489954489264	bacterial_vs_viral	higher_in_viral
NR_045262	-0.00983665685914196	-0.662989370405696	-0.0620786821240316	0.950553287280124	0.962488744484593	-7.00491153541434	bacterial_vs_viral	higher_in_viral
NM_001159708	-0.0108581944370421	1.43243951711705	-0.0619899941644305	0.950623837838215	0.962509548957833	-7.00491701616914	bacterial_vs_viral	higher_in_viral
NM_182523	0.0098196937757897	0.308083291564612	0.0619318521770317	0.950670089532681	0.962509548957833	-7.00492060498625	bacterial_vs_viral	higher_in_bacterial
NM_003183	0.0137660594012762	4.46576451022252	0.0608902963535255	0.951498670781045	0.963288903007603	-7.00498432457218	bacterial_vs_viral	higher_in_bacterial
NM_001278162	-0.0127168428196704	2.39278278046703	-0.0608431340023943	0.951536190755298	0.963288903007603	-7.00498718426334	bacterial_vs_viral	higher_in_viral
NM_001195304	-0.0128959537481945	0.15588555832117	-0.0599984357997185	0.952208208028756	0.9638784772754	-7.00503802734413	bacterial_vs_viral	higher_in_viral
NM_032037	-0.0147179177087586	-0.0216984981068756	-0.0599899433801738	0.95221496452473	0.9638784772754	-7.00503853490092	bacterial_vs_viral	higher_in_viral
NR_026992	0.0137917246359705	-4.18613895114913	0.0598837705671321	0.95229943499355	0.963915193867598	-7.00504487434719	bacterial_vs_viral	higher_in_bacterial
NM_001364592	-0.00953712692029923	-0.577242638219082	-0.0595756082630244	0.952544610170755	0.964067802562307	-7.00506321073772	bacterial_vs_viral	higher_in_viral
NM_001284421	-0.0100068763921073	-0.933581698467074	-0.0595730868166587	0.952546616262372	0.964067802562307	-7.0050633603796	bacterial_vs_viral	higher_in_viral
NR_134854	0.00925895617592758	0.786958649139847	0.0589124189859705	0.953072261547299	0.964550992292112	-7.0051023512187	bacterial_vs_viral	higher_in_bacterial
NM_003786	0.010257125055805	2.95821921096947	0.0587350855304221	0.953213356372173	0.96464497085756	-7.00511274294463	bacterial_vs_viral	higher_in_bacterial
NM_013444	-0.0106499561439679	4.89459163243287	-0.0580917082442167	0.953725269912342	0.965114186761976	-7.00515018179976	bacterial_vs_viral	higher_in_viral
NM_152398	0.00828973518208999	1.46904643744702	0.0571459459046215	0.954477815832285	0.965826848756823	-7.00520446819133	bacterial_vs_viral	higher_in_bacterial
NM_015508	0.0101250573237891	2.67087082360759	0.0569823045503435	0.954608029911013	0.965909738942087	-7.00521377071737	bacterial_vs_viral	higher_in_bacterial
NM_001001436	-0.00944034252956784	-0.832596583939053	-0.056800848120939	0.954752421377186	0.966006965249537	-7.0052240547875	bacterial_vs_viral	higher_in_viral
NR_036539	-0.0154844675361603	-0.716011600956259	-0.0563767652724281	0.955089885310276	0.966299520226651	-7.00524796183867	bacterial_vs_viral	higher_in_viral
NM_001193334	-0.0107414490004363	2.54910225672922	-0.0557596707501523	0.95558095274288	0.966711440819516	-7.00528242961935	bacterial_vs_viral	higher_in_viral
NM_152851	-0.00831535382834244	5.10857007668998	-0.0557436481075052	0.955593703363218	0.966711440819516	-7.00528331951051	bacterial_vs_viral	higher_in_viral
NM_001171798	0.0128256918076438	-0.732630797990388	0.0556529116911981	0.955665910493866	0.966735586442429	-7.00528835414977	bacterial_vs_viral	higher_in_bacterial
NM_007148	-0.01549565359066	-0.855829952652095	-0.0541903304846615	0.956829868067635	0.967864070177767	-7.00536837597452	bacterial_vs_viral	higher_in_viral
NM_001503	0.00906736453271383	-0.586266142419898	0.0538451468096099	0.957104587208849	0.968092992089307	-7.00538695110816	bacterial_vs_viral	higher_in_bacterial
NM_014011	0.0121064367567274	0.137426963377149	0.0537098646052427	0.957212254798926	0.968152929941017	-7.0053941985823	bacterial_vs_viral	higher_in_bacterial
NR_024583	-0.0095158605656284	-1.62623204397359	-0.0535530034361035	0.957337097509665	0.968230232279549	-7.00540257928113	bacterial_vs_viral	higher_in_viral
NM_001177651	0.0102556043963774	0.662142496999792	0.0534709148410289	0.957402430623445	0.968247343111923	-7.00540695529891	bacterial_vs_viral	higher_in_bacterial
NM_001276320	-0.013347999606221	1.83296694121789	-0.0534011738689442	0.957457936670735	0.968254514334448	-7.0054106678096	bacterial_vs_viral	higher_in_viral
NM_001354638	0.0126620029506319	-0.745554923503157	0.053337692926859	0.957508460611769	0.968256646800565	-7.00541404286874	bacterial_vs_viral	higher_in_bacterial
NM_001195622	-0.011445122691246	2.15191712211473	-0.0531925806446144	0.957623954885947	0.968324475364751	-7.00542174290323	bacterial_vs_viral	higher_in_viral
NM_001368057	-0.0119204442693958	1.9883224065742	-0.0531022862692205	0.957695820263438	0.968348182893397	-7.00542652356995	bacterial_vs_viral	higher_in_viral
NM_024911	0.0104774113640122	2.88443836143501	0.0530032502624492	0.957774643511396	0.968378922931467	-7.00543175772599	bacterial_vs_viral	higher_in_bacterial
NR_134657	0.0123052232198114	-3.86783459268697	0.0523928806476712	0.958260448851545	0.968813257795616	-7.00546380072392	bacterial_vs_viral	higher_in_bacterial
NR_103831	0.00892501260670678	-0.260672908419481	0.0523417966403425	0.958301108341061	0.968813257795616	-7.00546646568635	bacterial_vs_viral	higher_in_bacterial
NM_001145076	-0.00900354238388004	3.65372687681116	-0.0520678347602661	0.958519165729299	0.968984724026702	-7.00548071343897	bacterial_vs_viral	higher_in_viral
NR_126047	0.0137526840985243	-2.28186947257132	0.0519091823988823	0.958645445017284	0.969063397437357	-7.00548893018004	bacterial_vs_viral	higher_in_bacterial
NM_001348090	-0.0153332031709784	-2.22453084109125	-0.0516700363933329	0.958835795164053	0.969206826761986	-7.00550126837159	bacterial_vs_viral	higher_in_viral
NR_120540	0.0115941290058295	-1.52969930679588	0.0514508838821666	0.959010233405939	0.969315908747536	-7.00551252501796	bacterial_vs_viral	higher_in_bacterial
NM_001350214	0.00929608668294705	-1.67717161682682	0.0514126753506327	0.959040646351692	0.969315908747536	-7.00551448267994	bacterial_vs_viral	higher_in_bacterial
NM_001322278	0.00999298707928068	-1.45389994423185	0.0512927983211395	0.959136065576666	0.969363360393559	-7.00552061529061	bacterial_vs_viral	higher_in_bacterial
NM_000919	-0.00831028670802795	-0.145979343615391	-0.0510946084780268	0.959293821204673	0.96947380515803	-7.00553072279172	bacterial_vs_viral	higher_in_viral
NM_001039091	0.0119831757578065	2.02982758405864	0.0510253882640211	0.959348919655442	0.969479712193664	-7.00553424373977	bacterial_vs_viral	higher_in_bacterial
NR_027374	-0.0123652375185794	-4.07837538511988	-0.0509654637090709	0.959396619032192	0.969479712193664	-7.00553728800114	bacterial_vs_viral	higher_in_viral
NM_175840	0.00825624155223365	1.96881928586931	0.0504809515145052	0.9597822914972	0.969801881669473	-7.00556177059162	bacterial_vs_viral	higher_in_bacterial
NM_001145374	-0.0104542356874151	-0.262009979172766	-0.0504430986768666	0.959812422815335	0.969801881669473	-7.00556367346161	bacterial_vs_viral	higher_in_viral
NM_001308445	0.00861902306562509	3.58136801760796	0.0501413170888988	0.960052646684678	0.969995598719151	-7.00557879303266	bacterial_vs_viral	higher_in_bacterial
NM_025261	0.0166017518690603	-1.68787848646776	0.0498778468417845	0.960262376985444	0.970121460338793	-7.00559191898683	bacterial_vs_viral	higher_in_bacterial
NM_013433	-0.00760304783727539	2.5062945278997	-0.0498629503148696	0.960274235155095	0.970121460338793	-7.00559265905885	bacterial_vs_viral	higher_in_viral
