source_feature_set	ENTREZID	SYMBOL	ENSEMBL	GENENAME	selected_refseq_feature_id	n_refseq_features_for_entrez_in_input	pooled_rank	pooled_logFC	pooled_P.Value	pooled_adj.P.Val	Sri_Lanka_logFC	Sri_Lanka_adj.P.Val	United_States_logFC	United_States_adj.P.Val	all_three_concordant	stability_tier	recommended_use
site_aware_eligible	145438	FRMD6-AS1	ENSG00000258537	FRMD6 antisense RNA 1	NR_037676	1	4396	0.612866710833755	0.000101748882836962	0.000462892608702548	0.76545800142795	0.000939148178203648	0.473450943239208	0.15684224243193	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	57106	NAT14	ENSG00000090971	N-acetyltransferase 14 (putative)	NM_020378	1	4401	0.850718563209827	0.000102888313072129	0.000467544506505229	1.17081892904047	0.000377462797368535	0.426103570062547	0.329618619450677	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	285848	PNPLA1	ENSG00000180316	patatin like phospholipase domain containing 1	NM_173676	3	4404	0.698582226758162	0.000103689365810437	0.000470863675486585	0.267505191281145	0.368740694245492	1.32121673623356	3.12659415005858e-05	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	23019	CNOT1	ENSG00000125107	CCR4-NOT transcription complex subunit 1	NM_206999	1	4405	-0.631734850092262	0.000103872142711143	0.000471536584269053	-0.949298357111944	0.000110203415502851	-0.237348845931992	0.490194929596784	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	54751	FBLIM1	ENSG00000162458	filamin binding LIM protein 1	NM_001024215	1	4406	0.599547198675784	0.00010388470374966	0.000471536584269053	0.838545933766528	0.000186618214479618	0.341889284171956	0.313128908157306	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	257397	TAB3	ENSG00000157625	TGF-beta activated kinase 1 (MAP3K7) binding protein 3	NM_152787	1	4408	-0.926059460518444	0.00010409003667909	0.000472252960915085	-1.40496753371113	2.990787095842e-05	-0.26559721566771	0.633859664749847	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	90649	ZNF486	ENSG00000256229	zinc finger protein 486	NM_052852	1	4409	-0.624999989452726	0.000104113370902276	0.000472252960915085	-0.659473602935188	0.00459185358460768	-0.548412516036405	0.110297070511239	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	8551	INE2	ENSG00000281371	inactivation escape 2	NR_002725	1	4410	0.735362412172957	0.000104160862689859	0.000472361245563377	0.913981439856607	0.00134597489677003	0.581672336140052	0.132737659004775	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	79000	AUNIP	ENSG00000127423	aurora kinase A and ninein interacting protein	NM_024037	1	4411	0.83997878784417	0.000104285109741702	0.000472817481234255	1.25249842817416	9.7189044218183e-05	0.340523303255115	0.459385110688717	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	9652	SKIC3	ENSG00000198677	SKI3 subunit of superkiller complex	NM_014639	1	4412	-0.814978394907174	0.000104369196619902	0.000473091469447285	-0.925862812696824	0.00284817168321087	-0.70325816400416	0.0890581623048811	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	100499484	SUGT1P4-STRA6LP	ENSG00000254876	SUGT1P4-STRA6LP readthrough	NR_036526	1	4416	-1.10258028454456	0.000104774468194292	0.000474498321878995	-1.17158575195033	0.00420889544083763	-1.13423512778416	0.049704264369623	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	57035	RSRP1	ENSG00000117616	arginine and serine rich protein 1	NR_135143	3	4419	-0.600290918764409	0.000105208329043025	0.000476139708651609	-0.947558202588293	4.28060808514228e-05	-0.160984952548688	0.640267177481593	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	9849	ZNF518A	ENSG00000177853	zinc finger protein 518A	NM_001278525	11	4420	-0.92597384703394	0.000105324516993564	0.000476557695781512	-1.13590313955655	0.000997385546689857	-0.663730931717722	0.185046503010393	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	619383	SCARNA9	ENSG00000254911	small Cajal body-specific RNA 9	NR_002569	1	4424	1.36014410786487	0.000106012139945447	0.000479235259215416	1.78645377143828	0.000232028171258146	0.782112356280488	0.322525072388725	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	51002	TPRKB	ENSG00000144034	TP53RK binding protein	NM_001330387	8	4426	0.846857456991508	0.000106668067026744	0.000481982528799788	1.20911617606286	0.000218632042044418	0.426154603262434	0.333886249653654	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	374879	ZNF699	ENSG00000196110	zinc finger protein 699	NM_198535	1	4427	-0.610594349652732	0.000106795290562816	0.000482448388517225	-0.715741836596073	0.00245645183590423	-0.505635596684429	0.112301983780829	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	112399	EGLN3	ENSG00000129521	egl-9 family hypoxia inducible factor 3	NM_022073	2	4432	-1.05438194006527	0.000107440485113655	0.000484815492280684	-0.670947634300159	0.120193781783483	-1.86256710158038	4.84280409539764e-05	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	23178	PASK	ENSG00000115687	PAS domain containing serine/threonine kinase	NM_001252124	5	4433	-0.832522469392632	0.000107493328549747	0.000484878022930944	-0.71297487753087	0.0279087583855233	-1.06199042860279	0.00924608981534924	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	66008	TRAK2	ENSG00000115993	trafficking kinesin protein 2	NM_015049	1	4436	-0.706503271465538	0.00010788118283121	0.000486365143246476	-0.823294691795329	0.00255478848946342	-0.603715223186588	0.0898245283338306	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	112268355	LOC112268355	ENSG00000284301	killer cell immunoglobulin-like receptor 3DS1-like	NM_001368254	1	4438	-1.39631784949661	0.000108370617778358	0.000488351506297745	-1.04169427716493	0.0516671890453929	-2.02749489665409	0.00283476275859512	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	84334	COA8	ENSG00000256053	cytochrome c oxidase assembly factor 8	NM_001302654	1	4441	0.744048058864264	0.00010973381511535	0.000494160452261177	0.78879552592627	0.00440446592065247	0.735044601583012	0.0691318816803566	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	10462	CLEC10A	ENSG00000132514	C-type lectin domain containing 10A	NM_001330070	3	4442	-0.935430766035213	0.000109980423661	0.00049515949860341	-1.05525983271543	0.00211031503166471	-0.802043374812847	0.113504480856277	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	55086	RADX	ENSG00000147231	RPA1 related single stranded DNA binding protein, X-linked	NM_018015	2	4443	-1.11964812872297	0.00011020629957416	0.000496064772717451	-0.846995954687235	0.0514109575640579	-1.5316912804966	0.00560257733414225	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	1435	CSF1	ENSG00000184371	colony stimulating factor 1	NM_172210	4	4444	-0.915134100845478	0.000110288668679671	0.000496226861166644	-1.367463684442	2.66425924564661e-05	-0.335221952108809	0.554354063105425	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	10129	FRY	ENSG00000073910	FRY microtubule binding protein	NM_023037	1	4445	-0.737467867167178	0.000110291934491011	0.000496226861166644	-0.66394197775262	0.0237830923480328	-0.968063001192891	0.00464517941798362	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	221061	FAM171A1	ENSG00000148468	family with sequence similarity 171 member A1	NM_001010924	1	4447	-1.15136919507612	0.000111511843173647	0.00050148984745441	-0.727465745091461	0.0926748351177497	-1.85681659117777	0.00161884564885958	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	4317	MMP8	ENSG00000118113	matrix metallopeptidase 8	NM_001304441	3	4449	1.53117668064626	0.000111879763257172	0.000502918270483298	0.595089976114898	0.346352508542443	2.94771914632632	3.54683710545018e-05	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	171558	PTCRA	ENSG00000171611	pre T cell antigen receptor alpha	NM_138296	4	4450	-0.758786031262279	0.000112083011326446	0.000503718683936536	-0.901349936343069	0.00251535130299922	-0.601277350001194	0.110760286693308	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	730094	MOSMO	ENSG00000185716	modulator of smoothened	NM_001164579	2	4451	-1.20459529381671	0.000112146149504217	0.000503889203310453	-1.68587299398404	9.22371677234137e-05	-0.549375265155195	0.44018260909227	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	57007	ACKR3	ENSG00000144476	atypical chemokine receptor 3	NM_020311	1	4452	-1.20676214152757	0.000112306268542078	0.00050446171609778	-1.05576340367082	0.0185977085398003	-1.47761001874289	0.0177804525531467	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	92211	CDHR1	ENSG00000148600	cadherin related family member 1	NM_033100	1	4453	1.18799926719774	0.000112324017290035	0.00050446171609778	1.56135031299278	0.000358059130139146	0.675847348306518	0.312226029976825	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	342908	ZNF404	ENSG00000176222	zinc finger protein 404	NM_001033719	1	4456	-1.13389226015492	0.000113031113323844	0.000507295609372432	-1.28080131382762	0.00373752259351406	-0.845957156321202	0.146739595730341	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	780853	SNORD3C		small nucleolar RNA, C/D box 3C	NR_006881	1	4458	1.38208800449845	0.000114191645622012	0.000512274275638091	1.87296661351255	0.000255335206740746	0.703330698244557	0.361555987800807	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	51257	MARCHF2	ENSG00000099785	membrane associated ring-CH-type finger 2	NM_001005416	3	4459	0.981650136927345	0.000114262535857727	0.000512477339003965	1.15878923164348	0.00213460457283764	0.730775945279778	0.140606828495185	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	3653	IPW		imprinted in Prader-Willi syndrome	NR_023915	1	4463	-1.13501655108083	0.000114499169779421	0.000513078399376797	-0.763322120155453	0.0787983209782464	-1.62864906362926	0.00402234657512108	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	340252	ZNF680	ENSG00000173041	zinc finger protein 680	NM_178558	1	4467	-1.2786037857845	0.000115671105032573	0.000517813147877775	-1.52457083268556	0.0014960908620218	-1.07679527351436	0.105366770964317	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	10673	TNFSF13B	ENSG00000102524	TNF superfamily member 13b	NM_006573	1	4469	-0.54162541181611	0.000116059460807402	0.000519371930339502	-0.841837034361114	8.43355691177155e-05	-0.106786703717929	0.734547143593161	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	51611	DPH5	ENSG00000117543	diphthamide biosynthesis 5	NM_015958	3	4470	0.61700605905514	0.000116104496892502	0.000519414408858736	1.01767145523385	5.95411477199955e-06	0.12328293216657	0.759809010227415	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	2622	GAS8	ENSG00000141013	growth arrest specific 8	NM_001286205	4	4474	0.669589427602812	0.000116198813202359	0.000519414408858736	0.713499492138681	0.00463937548989479	0.623114924301338	0.0924468655618419	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	10268	RAMP3	ENSG00000122679	receptor activity modifying protein 3	NM_005856	1	4475	-1.31858534884369	0.000116441204285066	0.000520381596535652	-1.96283851630327	9.10245929066999e-05	-0.293732857758398	0.707245758027356	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	8857	FCGBP	ENSG00000275395	Fc gamma binding protein	NM_003890	2	4476	-0.912586735469261	0.000116579801042629	0.000520808088526347	-0.656360925323742	0.062260865227454	-1.27552306260641	0.00497291590260363	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	728577	CNTNAP3B	ENSG00000154529	contactin associated protein family member 3B	NM_001201380	1	4477	1.3595101401849	0.000116588720052625	0.000520808088526347	1.69603526427912	0.000854218185255852	1.1141481855786	0.114307053356624	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	84557	MAP1LC3A	ENSG00000101460	microtubule associated protein 1 light chain 3 alpha	NM_032514	2	4478	0.574756531125175	0.000116853760922129	0.000521744094316143	0.729387100442289	0.00133272853443424	0.41863059759525	0.155821072028598	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	91526	ANKRD44	ENSG00000065413	ankyrin repeat domain 44	NM_153697	1	4480	0.658592051838232	0.000116876520952864	0.000521744094316143	0.842680064414043	0.000482664181617813	0.404985200739115	0.298608050926789	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	65991	FUNDC2	ENSG00000165775	FUN14 domain containing 2	NM_023934	1	4481	0.561194787506851	0.000116943159591839	0.000521925072233249	0.94726130410824	1.24124547243032e-05	0.0174464365317758	0.961601972990165	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	105373853	MYOSLID	ENSG00000229647	myocardin-induced smooth muscle lncRNA, inducer of differentiation	NR_146555	1	4483	1.20709423719045	0.000117106521803605	0.000522420996999845	0.558111114712494	0.244599381692593	2.17820517911441	0.000348364659461833	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	81892	SLIRP	ENSG00000119705	SRA stem-loop interacting RNA binding protein	NM_031210	4	4484	0.756869489906002	0.000117364805326561	0.000523456454443778	1.07877785789739	0.000193034782057155	0.312121017725742	0.460902596956642	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	80345	ZSCAN16	ENSG00000196812	zinc finger and SCAN domain containing 16	NM_001320558	1	4485	-0.831688991304387	0.000117451175297847	0.000523724872861012	-0.962810721335655	0.00212828013842818	-0.71620451231674	0.106816934083169	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	57711	ZNF529	ENSG00000186020	zinc finger protein 529	NM_001145650	7	4493	-0.607821975194204	0.000119196631081303	0.000530561634764073	-0.666750153032937	0.00496622079164775	-0.635383723452235	0.0446839884880619	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	5734	PTGER4	ENSG00000171522	prostaglandin E receptor 4	NM_000958	1	4494	-0.792188488845053	0.000119330409769624	0.000531038910766066	-0.920123539689004	0.00397979757716247	-0.680137898239635	0.0632890765649262	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	90459	ERI1	ENSG00000104626	exoribonuclease 1	NM_001354636	6	4496	0.580509998587145	0.000119647225203989	0.000532211934353774	0.322832452352931	0.202233770586401	0.965325821890241	0.000119109694580581	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
