scoring_population	base_sample_id	projection_role	final_module_id	final_module_label	final_module_direction	gsva_score
primary_only_reference	DefiniteViral_12	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.240793759345334
primary_only_reference	DefiniteViral_13	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.266552386888993
primary_only_reference	DefiniteViral_14	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.0413996679171019
primary_only_reference	DefiniteViral_15	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.241959785551478
primary_only_reference	DefiniteViral_16	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.316090246309599
primary_only_reference	DefiniteViral_17	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.0523943351518153
primary_only_reference	DefiniteViral_18	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.564502872087051
primary_only_reference	DefiniteViral_19	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0134282755711239
primary_only_reference	DefiniteViral_20	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.114817328651796
primary_only_reference	DefiniteViral_21	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.550151183401109
primary_only_reference	DefiniteViral_22	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.246909606677215
primary_only_reference	DefiniteViral_23	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0527641603793395
primary_only_reference	DefiniteViral_24	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.379313706375514
primary_only_reference	DefiniteViral_25	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.542491220660586
primary_only_reference	DefiniteViral_26	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.190467635131666
primary_only_reference	DefiniteViral_27	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.441730844814578
primary_only_reference	DefiniteViral_28	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.262800452759838
primary_only_reference	DefiniteViral_29	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.282614239580879
primary_only_reference	DefiniteViral_30	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.316359840935498
primary_only_reference	DefiniteViral_31	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.0872353251450527
primary_only_reference	DefiniteViral_32	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.541914657520429
primary_only_reference	DefiniteViral_33	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0516171410697532
primary_only_reference	DefiniteViral_34	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0275876080651268
primary_only_reference	DefiniteViral_35	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.217894552051027
primary_only_reference	DefiniteViral_36	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.623905954178101
primary_only_reference	DefiniteViral_37	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.572185876107522
primary_only_reference	DefiniteViral_38	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.485500834943479
primary_only_reference	DefiniteViral_39	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.0230468561501709
primary_only_reference	DefiniteViral_40	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.539206078383581
primary_only_reference	DefiniteViral_41	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.582865572883948
primary_only_reference	DefiniteViral_42	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.506954624160915
primary_only_reference	DefiniteViral_43	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.434139866328222
primary_only_reference	DefiniteViral_44	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.64385800230405
primary_only_reference	DefiniteViral_45	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.107141615288941
primary_only_reference	DefiniteViral_46	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.045496268787443
primary_only_reference	DefiniteViral_47	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.540579710144923
primary_only_reference	DefiniteViral_48	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.527635875731292
primary_only_reference	DefiniteViral_49	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.278448072798504
primary_only_reference	DefiniteViral_50	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.380844853921214
primary_only_reference	DefiniteViral_51	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0707193068302525
primary_only_reference	DefiniteViral_52	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0990922476982579
primary_only_reference	DefiniteViral_53	primary_viral	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.468181120176901
